feature,importance
BKN_TOT_GEN,0.0032871251278107283
IT2_actual_load,0.0032344731058729583
BEL_FLEX,0.0032337986602712252
SE3_actual_load,0.003212976569637302
FIN_TOT_GEN,0.0031529129833221085
POL_actual_load,0.0031286320684199265
BKN_INFLEX,0.0031280616019267156
GBR_OTHER,0.0030894956137424976
NO2_FLEX,0.0030749164282893398
FRA_FLEX,0.0030707549099384477
DK1_FLEX,0.003069233216875364
LAT_TOT_GEN,0.0030410376806228223
POL_FLEX,0.0029166699727702352
IT4_FLEX,0.002912288066201525
POR_temperature,0.0029032248226652495
IT3_TOT_GEN,0.0028930490231833554
DK2_TOT_GEN,0.0027969470298164576
IT3_OTHER,0.0027624245137932205
IT1_INFLEX,0.0026456499972928433
BEL_TOT_GEN,0.0026212342188497604
SWI_INFLEX,0.0025863029571316755
NO5_TOT_GEN,0.002585024368636595
SE4_TOT_GEN,0.0025558416812707626
BEL_temperature,0.002527081459456942
NO5_FLEX,0.002480664751560189
BEL_OTHER,0.00247612652583844
GER_INFLEX,0.002457043606897513
DK2_INFLEX,0.0023833385676853567
FIN_INFLEX,0.002359555003675075
POL_INFLEX,0.002349257191708511
SE4_actual_load,0.002280211502104314
DK1_INFLEX,0.0022435032168284285
GER_actual_load,0.0022157066226182226
GER_TOT_GEN,0.00221101619361358
ESP_FLEX,0.002210573335454802
EST_TOT_GEN,0.0021436907043646427
AUS_actual_load,0.002139952458307102
FRA_INFLEX,0.0021362538424229333
LIT_FLEX,0.0021346455680075972
CZE_actual_load,0.0021167912627155783
IT1_FLEX,0.0021025042973430493
ESP_actual_load,0.0020830722537246763
GBR_FLEX,0.0020830464504056575
IT2_FLEX,0.0020819519666565394
IT2_OTHER,0.002058540864809206
BKN_actual_load,0.002046242522132846
DK1_TOT_GEN,0.0020236297970506853
IT1_TOT_GEN,0.0020235752889185264
POR_INFLEX,0.0020124706657598597
NET_OTHER,0.002001508509482716
ESP_INFLEX,0.0019956589533965652
NET_actual_load,0.0019908558925943137
POR_FLEX,0.0019679964499675177
GBR_INFLEX,0.0018732078817653445
ESP_TOT_GEN,0.0018588224359302084
BEL_actual_load,0.0018527820270485655
EST_INFLEX,0.001828346880562158
IT4_TOT_GEN,0.001810289011606371
POR_TOT_GEN,0.0018066352304633064
BEL_INFLEX,0.001804965876695101
GBR_OG_TOT_GEN,0.0017906499389622663
IT3_actual_load,0.001779193169343522
GBR_TOT_GEN,0.0017729443051823922
NET_TOT_GEN,0.001699772645802424
LIT_INFLEX,0.0016864511362826647
GBR_actual_load,0.0016523400380717202
IT2_TOT_GEN,0.001642110714714983
AUS_TOT_GEN,0.0016329930115633572
POR_actual_load,0.0015721881329960055
CZE_INFLEX,0.001548106959552961
EST_actual_load,0.0015475126815011906
IT2_INFLEX,0.0015226002532476406
DK1_actual_load,0.0015030402755816428
SWI_actual_load,0.0015026541659610483
IT4_actual_load,0.0014958443368168883
SWI_TOT_GEN,0.0014707899559440022
IT4_INFLEX,0.001457692442462743
AUS_FLEX,0.001440805186942186
LIT_TOT_GEN,0.0014197471331819814
IT3_INFLEX,0.001410677036802916
LAT_actual_load,0.0013803003122162183
DK2_actual_load,0.0013640486279481747
SE2_actual_load,0.0013558667228737208
LIT_actual_load,0.0013052453453931097
SWI_FLEX,0.0012031724555566661
hour,0.0009689897443753751
SE1_actual_load,0.0008989324432411033
