feature,importance
FIN_generation_fossil_gas,0.002487195505658341
NO2_generation_hydro_pumped_storage,0.0024745914223832928
CZE_generation_fossil_oil,0.002448512431611073
NO5_OTHER,0.0024347002658556016
NO1_LOAD_PER_AREA,0.0024321725898091254
IT4_generation_hydro_run_of_river_and_poundage,0.0024273590963955196
GER_generation_fossil_oil,0.002423328115099808
NO5_generation_hydro_pumped_storage,0.0024127726142746716
NO2_OTHER,0.0024006019855528893
LIT_OTHER,0.002362045603017824
FRA_generation_biomass,0.0023442952756212846
IT3_generation_fossil_hard_coal,0.002329905839390443
NO3_generation_hydro_pumped_storage,0.002303572090434785
FRA_OTHER,0.002297084521263794
IT2_generation_hydro_run_of_river_and_poundage,0.0022935387829042136
POR_generation_other,0.002278832187305339
NO5_temperature,0.0022729781593385017
SWI_temperature,0.0022682701648689026
