feature,importance
DK2_generation_waste,0.0024871127046593795
IT1_generation_biomass,0.002463746002911571
POL_generation_fossil_gas,0.0024500292512281466
GER_generation_fossil_gas,0.0024412868932497805
ESP_temperature,0.002431147543252852
IT4_generation_fossil_oil,0.0024093369951371816
GBR_temperature,0.0023982242642516735
GER_generation_fossil_hard_coal,0.0023592673975452406
FIN_actual_load,0.0023556532752324476
EST_generation_waste,0.002354545629684598
IT4_generation_other,0.002331367460069879
NO3_actual_load,0.002318320146880008
IT2_generation_fossil_oil,0.00228688137394052
SE4_generation_wind_onshore,0.002225725634613456
DK1_generation_biomass,0.002205392692271169
DK2_generation_fossil_hard_coal,0.002182314765862066
BEL_generation_fossil_gas,0.002178575979511288
IT1_generation_geothermal,0.002170194911548371
GER_temperature,0.0021390346233292647
NET_generation_fossil_gas,0.0021343639598393658
FRA_temperature,0.002122011491454401
GER_generation_waste,0.002098741208015624
EST_generation_fossil_coal_derived_gas,0.002096768489375606
BEL_generation_waste,0.0020755717564210807
FRA_generation_fossil_oil,0.0020384692922022695
POL_actual_load,0.002019854611306071
ESP_generation_waste,0.0020008137592154042
SWI_generation_hydro_run_of_river_and_poundage,0.0019994405640907727
ESP_generation_fossil_gas,0.001995056349844595
DK1_generation_waste,0.00199367607730421
SE3_actual_load,0.001971064409490861
POR_generation_hydro_run_of_river_and_poundage,0.0019006946426439826
POL_generation_fossil_hard_coal,0.0018799740938320905
NET_temperature,0.001861301456817017
GER_generation_wind_onshore,0.0018430326990559868
IT2_generation_fossil_hard_coal,0.0018135910599128319
IT2_generation_hydro_water_reservoir,0.001746756577611991
IT1_generation_other,0.0017311566660181991
IT2_actual_load,0.001713854855501741
GBR_generation_biomass,0.0017075316294921708
SE4_actual_load,0.0017033134905718639
POR_temperature,0.0017009208602129923
DK2_generation_wind_offshore,0.001693086204171615
BKN_generation_hydro_water_reservoir,0.001680724871735157
FIN_generation_other,0.0016520915110807793
IT1_generation_fossil_gas,0.0016452913070367566
GBR_generation_fossil_hard_coal,0.0016360908390038564
GER_generation_wind_offshore,0.0015692159529503453
ESP_actual_load,0.0015573304984930604
NO4_generation_hydro_water_reservoir,0.001550123071366153
EST_generation_solar,0.0015269562549143295
SE3_generation_hydro_water_reservoir,0.0015074154288371592
BEL_temperature,0.0015009850825182314
GER_generation_fossil_coal_derived_gas,0.0014911133619231983
AUS_actual_load,0.0014570400195919777
DK1_generation_fossil_hard_coal,0.001453770121976198
GER_actual_load,0.0014331317472950056
GER_wind_speed,0.0014240966082404605
CZE_actual_load,0.0014072516509070288
LIT_generation_hydro_run_of_river_and_poundage,0.0013651179778859676
IT3_generation_hydro_water_reservoir,0.0013407653114692068
NET_generation_wind_onshore,0.0012974440216556346
GBR_generation_hydro_run_of_river_and_poundage,0.0012951872341374906
SE1_generation_hydro_water_reservoir,0.0012895867301392669
BKN_actual_load,0.0012852772565041153
BEL_actual_load,0.0012774744495102984
POR_generation_hydro_water_reservoir,0.0012697553172055678
NET_generation_wind_offshore,0.001256565395012054
GBR_wind_speed,0.0012511757375520047
IT3_generation_fossil_coal_derived_gas,0.0012311722814301103
BKN_generation_waste,0.0012190555250273323
IT1_generation_hydro_run_of_river_and_poundage,0.0011891835445186473
IT2_generation_fossil_gas,0.001171268923916077
SE2_generation_wind_onshore,0.0011615525884033544
NO2_generation_hydro_water_reservoir,0.0011614651668756715
NO4_wind_speed,0.0011465832461574185
NET_actual_load,0.001140511620511052
GER_generation_biomass,0.0011357150209639181
DK1_wind_speed,0.0011336262403887597
IT3_generation_fossil_gas,0.0011325887010030216
SE2_generation_hydro_water_reservoir,0.0011305609699910103
POR_generation_wind_offshore,0.0011287028793205988
POL_generation_fossil_brown_coal_lignite,0.0011231993886656085
SE1_generation_wind_onshore,0.0011191611637771171
IT3_actual_load,0.0010994237038611506
NET_wind_speed,0.0010991737885085718
NO4_solar_radiation,0.0010873149640017715
BKN_generation_hydro_run_of_river_and_poundage,0.00108415953386551
NO3_generation_hydro_water_reservoir,0.0010823793876649113
NO3_wind_speed,0.0010774865704587242
NO3_solar_radiation,0.0010700816795253573
BEL_generation_wind_offshore,0.0010651612699031554
DK1_generation_wind_offshore,0.0010639054338817786
DK2_wind_speed,0.0010630833723512298
FRA_generation_wind_onshore,0.0010610371984317705
NO3_generation_wind_onshore,0.0010595635422033978
LAT_generation_hydro_run_of_river_and_poundage,0.0010492195222559105
POR_actual_load,0.0010345437519839957
NO4_generation_wind_onshore,0.0010332856058408455
IT2_wind_speed,0.0010186959839748814
NO5_generation_hydro_water_reservoir,0.0010165862811308238
GBR_generation_other,0.0010140936436091133
GBR_generation_wind_onshore,0.0009986638458387622
DK2_generation_wind_onshore,0.0009952270492355184
GBR_actual_load,0.0009927513604324786
CZE_generation_other_renewable,0.0009908070249211999
DK1_generation_wind_onshore,0.000980728234169698
NO5_wind_speed,0.000970293512579946
ESP_generation_wind_onshore,0.0009681166883393421
IT4_actual_load,0.000962563205039938
ESP_generation_solar,0.0009592114279664137
NO2_wind_speed,0.0009471638922354873
FRA_wind_speed,0.0009471374214628948
DK2_generation_fossil_gas,0.0009422331952425984
NO2_generation_wind_onshore,0.0009338025961531177
ESP_wind_speed,0.0009256723822378344
SE1_solar_radiation,0.0009204697564553008
DK2_generation_fossil_oil,0.0009196566430213404
GBR_generation_fossil_gas,0.0009047533730813115
POL_generation_wind_onshore,0.0008962411872796819
IT3_wind_speed,0.000895764281432614
FIN_generation_wind_onshore,0.0008936966791966464
SE2_actual_load,0.0008930853298597814
IT3_generation_other,0.0008893503155042299
BKN_generation_wind_onshore,0.0008837238874684293
IT4_generation_fossil_gas,0.0008810553150946708
FRA_precipitation_large_scale,0.000880060627707417
FIN_wind_speed,0.0008792589022625231
IT4_wind_speed,0.0008759843685084874
POR_generation_wind_onshore,0.000867110722930424
BEL_wind_speed,0.0008653405039803572
EST_wind_speed,0.0008620081870122636
BEL_generation_wind_onshore,0.0008561118489094781
POL_wind_speed,0.0008544578450142741
IT2_generation_other,0.0008521317068119679
SE1_wind_speed,0.0008441334177554206
SE4_wind_speed,0.0008431457604160006
NO4_precipitation_large_scale,0.0008339596851188473
IT1_wind_speed,0.0008264859166935008
EST_actual_load,0.0008199406975348587
SE2_wind_speed,0.0008117666748135179
FRA_generation_hydro_water_reservoir,0.0008093439226063645
CZE_generation_wind_onshore,0.0008062009748117564
DK1_actual_load,0.0008055100347888966
SE3_wind_speed,0.0007951243511782017
DK2_actual_load,0.0007890832619377225
CZE_wind_speed,0.0007879004108854984
ESP_precipitation_convective,0.0007833921987278395
NO1_solar_radiation,0.0007814659928277284
ESP_precipitation_large_scale,0.000780604150200013
LIT_wind_speed,0.0007767459643501735
FIN_generation_fossil_oil,0.0007706445597288752
LIT_actual_load,0.000768656280532032
AUS_wind_speed,0.0007629504594234465
NET_generation_solar,0.0007558591308278157
SWI_actual_load,0.0007534026716640235
FIN_solar_radiation,0.0007503694640199421
IT3_generation_wind_onshore,0.0007487516217620947
POR_generation_solar,0.0007382970615017361
IT2_generation_wind_onshore,0.0007338336890811904
SWI_generation_wind_onshore,0.0007288880040977056
NO1_generation_wind_onshore,0.0007277549329870439
DK1_generation_fossil_gas,0.0007266678682745216
NO1_wind_speed,0.0007265678487867573
NO3_precipitation_large_scale,0.0007232681092928733
SWI_generation_hydro_water_reservoir,0.0007228963852100386
NO4_precipitation_convective,0.0007225494808334926
SWI_wind_speed,0.0007209449162659911
NO5_solar_radiation,0.0007198596552189311
FRA_precipitation_convective,0.0007145213739471368
GBR_solar_radiation,0.0007104089607861488
GER_precipitation_large_scale,0.0007041308350976334
LAT_actual_load,0.0007021954059296472
POL_precipitation_large_scale,0.0006997389871815429
IT1_generation_wind_onshore,0.0006962603968604567
LIT_generation_wind_onshore,0.0006943980317042598
DK1_generation_fossil_oil,0.0006914927962268462
GBR_precipitation_large_scale,0.0006885858175666151
SE3_solar_radiation,0.000680837410960186
NET_generation_other,0.0006799828090781979
EST_generation_wind_onshore,0.0006749952457849184
FIN_precipitation_large_scale,0.0006727394245924006
IT4_generation_wind_onshore,0.000667705437150563
SE2_solar_radiation,0.0006664954568936927
FIN_generation_hydro_run_of_river_and_poundage,0.000664653097991166
AUS_generation_hydro_water_reservoir,0.000663315800268087
POR_wind_speed,0.0006631019134050247
POR_solar_radiation,0.0006595327252487821
IT1_precipitation_large_scale,0.0006568809803638037
BKN_wind_speed,0.0006450289859059752
ESP_solar_radiation,0.0006370216181736286
ESP_generation_hydro_water_reservoir,0.0006325105230026444
AUS_generation_wind_onshore,0.0006321304219191736
