feature,importance
NO2_TOT_GEN,0.0019079947451664952
NO3_WATER,0.0018827492771468603
NO3_TOT_GEN,0.001876704202887858
AUS_INFLEX,0.0018696976098310748
GER_wind_speed,0.0018588990001296938
NO2_IEX,0.0018474151251828684
SE1_IEX,0.001842544320494082
IT1_FLEX,0.0018379834585076275
DK1_FLEX,0.001803101232496784
BKN_INFLEX,0.0017977255837653653
DK2_TOT_GEN,0.0017872404378855519
BKN_WATER,0.001781685075365707
POR_temperature,0.001777829326652828
LAT_IEX,0.001770322175414802
POL_RES_LOAD,0.001726344037191098
SE2_IEX,0.001714708309954726
NO2_WATER,0.0016649776712579466
GBR_wind_speed,0.0016587530956648515
SE1_RES_LOAD,0.0016540427428698064
FRA_IEX,0.0016423358356671442
LAT_TOT_GEN,0.0016320345409274876
