epoch,train_loss,val_loss,train_r2,val_r2,train_mae,val_mae
1,0.42991545417092064,0.8220914006233215,-0.03209302706311118,-1.4866403291894916,813.90814,1082.1995
2,0.34396971735087306,0.7408259153366089,0.20327526825965392,-1.2279296926289407,703.18005,1040.2903
3,0.31131832789291036,0.6882972002029419,0.28829321618082404,-1.0300251755962835,662.47986,1008.43494
4,0.2925681165673516,0.6709771186113358,0.33592549640144015,-0.9704782671087651,638.0824,998.2038
5,0.2798148797316985,0.6633633702993393,0.3674308670538856,-0.9482300241851824,621.14716,991.82874
6,0.2700206892056899,0.6602589070796967,0.39123553099725467,-0.9492323870424402,608.04675,989.1958
7,0.26209718693386425,0.6577822029590606,0.41036716316635163,-0.9524409543833832,597.4056,988.00604
8,0.2555516018108888,0.6550723224878311,0.4261066651578435,-0.9524291677192357,588.5229,987.2259
9,0.2500456528230147,0.6522535175085068,0.43928452180344096,-0.9485745902636389,580.94476,986.53455
10,0.2453573858196085,0.6481523811817169,0.45040063243988876,-0.9392367011732208,574.39636,984.92053
11,0.24129689254543998,0.644933459162712,0.45999434769792663,-0.9307489773691392,568.6468,983.7554
12,0.2377420422705737,0.6412953168153763,0.4683260588789279,-0.9213266699435397,563.5613,981.9909
13,0.23459869000044736,0.638701269030571,0.47569023832770946,-0.9145013549456179,559.02185,980.6331
14,0.231788708134131,0.6359521359205246,0.4822494557924742,-0.9076748870549819,554.9593,978.933
15,0.22926613241434096,0.633860605955124,0.4881443265732316,-0.9024357635235185,551.2911,977.52423
16,0.2269857180389491,0.6316129863262177,0.49346303611984865,-0.8969070067684882,547.9769,975.9297
17,0.22491769248789006,0.6297443032264709,0.4982921397046298,-0.8920025379181189,544.96326,974.55566
18,0.22303403439846906,0.6276443183422089,0.502682648491708,-0.8864034267371939,542.2189,973.0377
19,0.221310109983791,0.6258075952529907,0.5067064072304233,-0.8810454154513299,539.6932,971.66846
20,0.21972946443340996,0.6237647980451584,0.5103923494214148,-0.8752114206427175,537.3969,970.27325
21,0.2182648775252429,0.621863168478012,0.5138129293499317,-0.8690995954465354,535.2513,968.77454
22,0.21692774417725477,0.6201004266738892,0.5169505959883864,-0.8640316076603355,533.3315,967.8797
23,0.2156691154295748,0.6177064329385757,0.5198893623125954,-0.8556127319191805,531.5045,965.51447
24,0.2145326947624033,0.6167922556400299,0.5225989561694663,-0.8536816356805744,529.86194,966.0765
25,0.21342326985164123,0.6139743447303772,0.525193871507635,-0.8436767779658471,528.2923,962.8234
26,0.2124042413451455,0.6130122631788254,0.5276743885716868,-0.8414187222135686,526.8151,963.60486
27,0.21146126037294213,0.6106790482997895,0.5298536220089408,-0.8348246635438915,525.5099,960.4549
28,0.2105494039979848,0.6093802958726883,0.532116618941467,-0.8292258856580798,524.17773,961.19714
29,0.20972218174826016,0.6085071355104447,0.5340575519375095,-0.8350698381644666,523.02026,959.7617
30,0.2088951903310689,0.6050371438264847,0.5360544963558955,-0.8122673633236538,521.7572,956.16394
31,0.20815450373021038,0.6066009759902954,0.5377924335814075,-0.8398518493556997,520.7082,959.13574
32,0.20740652639757504,0.6035306215286255,0.5395379219803358,-0.8181672190648216,519.5586,954.4501
33,0.2066947643052448,0.6039072811603546,0.5411315650481779,-0.8365915791262755,518.5147,955.2793
34,0.20603484145619652,0.6019586592912674,0.5425693116144652,-0.8283509255482533,517.4941,951.4459
35,0.20551717606457798,0.6039324522018432,0.5436205902578901,-0.8506680900518019,516.7053,953.12305
36,0.20513911518183622,0.6006574541330337,0.5442590390551236,-0.8442951282141348,515.90643,947.3281
37,0.2050279294902628,0.6041926562786102,0.5443207387339406,-0.863684157177166,515.48596,950.7261
38,0.20502955466508865,0.5994452208280563,0.5439718713995713,-0.8362834367952555,515.0482,944.0176
39,0.20499918203462253,0.5949568718671798,0.5440300262417246,-0.7782677139602561,515.012,942.89453
40,0.2044129883701151,0.591073414683342,0.545398898828949,-0.7284177400758136,514.4558,940.3541
41,0.2037884399294853,0.5878028392791748,0.5474448824915122,-0.6915192870058263,514.28906,940.8364
42,0.20404655797915025,0.595671272277832,0.547488619761395,-0.7300905664440518,514.3575,949.3099
43,0.20632919614965264,0.603981414437294,0.5432145042380707,-0.7973238203547466,515.56604,959.5547
44,0.20984817106615414,0.6220402866601944,0.5354114931047492,-0.9552675471995249,517.6123,977.5304
45,0.21054290736263448,0.6350772440433502,0.5340362711941211,-1.1840455471671443,519.1995,992.4751
46,0.21075330457904123,0.6289947986602783,0.5339379401554414,-1.262578515350561,523.4641,994.639
47,0.2109218579801646,0.5961446046829224,0.5333789682420513,-1.0362943409214636,528.3068,967.31085
48,0.2093062482096932,0.5546211659908294,0.5362496386936169,-0.6300519490243921,524.1566,905.688
49,0.20879644548351114,0.5687053114175796,0.5369386079935776,-0.6591544751935879,523.7749,914.29767
50,0.20260927473956888,0.5935951620340347,0.5508446017290614,-0.8072054211618915,513.6573,944.00555
51,0.19894668310880662,0.59391548037529,0.55906906008566,-0.8277409949556324,506.79303,947.08264
52,0.1975035166198557,0.5890785276889801,0.5623342118280005,-0.810160902804846,504.44043,944.0272
53,0.19678204587914727,0.5858007282018661,0.5639629227440676,-0.7960765011877076,503.33954,941.45996
54,0.1963938451626084,0.5846445679664611,0.5648422742732662,-0.7911594958572483,502.77036,940.3822
55,0.19502470195293425,0.5853634297847747,0.5677878777686407,-0.8003386268011565,500.67178,940.7318
56,0.19464111910624937,0.5841424465179443,0.5687100368835559,-0.79492261362446,500.03638,939.5757
57,0.19451273490082133,0.5835586011409759,0.5690235936147124,-0.7921069216271146,499.85434,938.9678
58,0.19441108324310996,0.5832337021827698,0.5692674104427544,-0.7905896995662932,499.71475,938.64453
59,0.19431618384339594,0.5829631447792053,0.5694927234982538,-0.7893732879744869,499.58154,938.3745
60,0.1942252593961629,0.5827182471752167,0.569707321716989,-0.7883395959448042,499.45282,938.12366
61,0.19358751584183087,0.582613754272461,0.5710980479584828,-0.7897728681205506,498.4213,938.03876
62,0.193497896194458,0.582343703508377,0.5713151686503164,-0.7889720667105069,498.2798,937.7253
63,0.193445777351206,0.5821544259786606,0.5714451001805612,-0.7881543213401203,498.2106,937.5243
64,0.19340020418167114,0.5820049494504929,0.5715560476066635,-0.7874752899841847,498.14722,937.3721
65,0.19335623640905727,0.5818705290555954,0.5716621078012155,-0.7868793413862999,498.08624,937.2386
66,0.19331300963055004,0.581743586063385,0.571765805061451,-0.7863392259084596,498.02457,937.11346
67,0.1929910663853992,0.5816637426614761,0.5724766585751422,-0.7865636080034804,497.49237,937.05334
68,0.1929622013460506,0.581578865647316,0.5725450570863394,-0.7864743337365748,497.45126,936.9624
69,0.19293704601851377,0.5814840465784072,0.5726066750005094,-0.786183019651356,497.4182,936.8586
70,0.19291402169249275,0.5813984364271164,0.5726630665363756,-0.7858644999512401,497.3878,936.7672
71,0.1928917095065117,0.5813214182853699,0.5727173039180691,-0.7855565256878331,497.35773,936.6878
72,0.19286968179724434,0.5812502086162568,0.5727704975064318,-0.7852646544404707,497.32666,936.6154
73,0.19270525750788775,0.5812111586332321,0.5731360229947571,-0.7852615151931904,497.05304,936.5846
74,0.19269320856441152,0.5811753541231155,0.573164239175637,-0.7852269787376601,497.03668,936.55206
75,0.19268122234127738,0.5811338365077973,0.5731929052852884,-0.785127779971122,497.0206,936.5093
76,0.19266959835182537,0.5810911983251572,0.5732209740042216,-0.7849976829941367,497.00504,936.46484
77,0.19265815656293522,0.5810493946075439,0.5732486807049471,-0.7848541915760543,496.98956,936.421
78,0.1926467937501994,0.581009030342102,0.573276154399518,-0.7847062732337935,496.97452,936.3796
79,0.19256272248246453,0.5809887677431107,0.5734637934343816,-0.7846727149001341,496.8348,936.3615
80,0.19255692200227217,0.5809704631567001,0.5734774710111836,-0.7846407239689848,496.8266,936.34454
81,0.19255102303895083,0.5809506893157959,0.5734914814980515,-0.7845940327582179,496.81836,936.3253
82,0.19254516065120697,0.5809300601482391,0.5735054933443158,-0.7845368422807499,496.8106,936.3047
83,0.19253931682218206,0.5809090733528137,0.5735195141840288,-0.7844725163834405,496.80267,936.2838
84,0.19253348085013303,0.5808880150318145,0.5735335424274683,-0.7844033702556275,496.79413,936.2621
85,0.19249060614542526,0.5808775663375855,0.57362940203363,-0.7843794836807588,496.723,936.2521
86,0.1924876722422513,0.580867812037468,0.5736363579727592,-0.7843573190119909,496.71957,936.2427
87,0.1924846971576864,0.5808577448129654,0.573643425323932,-0.7843318711232821,496.71564,936.2333
88,0.1924817220731215,0.5808474123477936,0.5736505167776507,-0.7843037501110874,496.7115,936.22314
89,0.19247874062169681,0.5808368921279907,0.5736576347399992,-0.784273185106898,496.70712,936.2123
90,0.19247575497085398,0.5808262467384339,0.573664773925492,-0.7842409003514829,496.70273,936.20184
91,0.1924539643255147,0.5808209955692292,0.5737135298717185,-0.7842274623361032,496.6667,936.1968
92,0.19245246432044288,0.580815926194191,0.5737170882681144,-0.7842147544690754,496.66464,936.1922
93,0.19245095280083743,0.5808107793331146,0.5737206823025489,-0.7842012848646527,496.66254,936.1869
94,0.1924494370818138,0.5808055609464645,0.5737242871575294,-0.7841869334222936,496.66058,936.18164
95,0.19244791689244184,0.580800262093544,0.5737279057065372,-0.7841720340630243,496.6582,936.1766
96,0.1924463925036517,0.5807949036359787,0.5737315355134114,-0.7841564278443419,496.65634,936.17126
97,0.19243535480716012,0.5807922512292862,0.5737562474345905,-0.7841493430373486,496.63818,936.1688
98,0.19243458888747475,0.5807896375656127,0.5737580630053524,-0.7841424742768223,496.63696,936.1664
99,0.19243382269685919,0.5807870090007782,0.573759889205474,-0.7841353793667698,496.636,936.1637
100,0.19243305176496506,0.5807843744754791,0.5737617215897182,-0.7841281251799008,496.63495,936.16077
