epoch,train_loss,val_loss,train_r2,val_r2,train_mae,val_mae
1,2061.621337890625,1925.4463500976562,-6597967.847106965,-7213978.267369886,1994214.0,1810285.2
2,1582.1232038225446,1476.5551147460938,-3984177.2815931924,-4196028.147706459,1524883.8,1381684.2
3,1156.8023681640625,1063.4033203125,-2189923.8537544734,-2139152.9889773666,1114163.8,994059.3
4,786.678205217634,699.9996032714844,-1046212.2239800328,-934709.7355037909,759460.4,659607.75
5,498.444100516183,441.89892578125,-428278.1997853253,-394078.099294943,483098.0,423794.94
6,317.3609837123326,290.9495849609375,-171693.35148565835,-189404.63229195477,309595.47,279765.97
7,220.66172790527344,207.8895034790039,-83333.31660237774,-93575.24640288534,210421.78,194397.44
8,146.96119471958704,146.61595153808594,-38560.759474178805,-42828.08032813079,140497.8,137003.6
9,93.92313711983817,96.03336715698242,-16051.680105871366,-18006.66885703723,89562.94,83852.945
10,63.782222747802734,54.29886245727539,-7396.28832636142,-5997.329433450506,63628.15,51501.78
11,56.77516828264509,60.395708084106445,-5854.4041215309935,-6511.254652086442,58685.645,58356.137
12,68.56733921595982,65.27537536621094,-7942.297847516112,-8639.282927209562,70497.67,65727.83
13,70.93585586547852,60.0537223815918,-7940.708967068914,-6390.714633940079,70685.414,56681.586
14,65.93437249319894,58.7033748626709,-6911.530153854685,-6591.324800806727,62721.35,55739.72
15,67.46537399291992,60.975242614746094,-7004.688969772382,-6965.921529646012,65834.95,63924.96
16,64.74007415771484,54.07213020324707,-6085.789197438946,-6115.855762803162,63491.29,54082.895
17,68.42744173322406,54.02786445617676,-6612.187129635892,-6607.82249558817,66718.05,54975.24
18,67.97382845197406,51.680551528930664,-6408.26316377269,-4427.966477342032,66824.85,51417.293
19,66.4544813973563,48.637306213378906,-6034.37079224028,-4832.494635709358,65488.992,49003.832
20,65.44058445521763,46.66181564331055,-5839.18726207863,-3799.493287376166,64402.832,46404.555
21,63.59351239885603,46.67921447753906,-5427.263516003869,-4249.182111454185,62825.758,47936.066
22,64.71441214425224,45.986677169799805,-5627.807052946659,-3230.971764532633,64469.508,44619.555
23,62.57188524518694,45.063995361328125,-5186.596406306394,-3668.425470719103,61641.562,46252.055
24,63.23839351109096,43.26869583129883,-5323.257968490385,-3063.3528159348375,62657.312,42507.93
25,62.23036139351981,44.33652305603027,-5105.577193869336,-3308.045839498008,62389.344,43858.344
26,63.80207279750279,43.29812240600586,-5392.379986238768,-2870.829682724572,65010.555,44983.008
27,61.31195286342076,41.123878479003906,-4932.56142281366,-2914.2410401779644,61748.383,41074.934
28,62.94314793178013,40.89763641357422,-5239.072829953513,-2646.4182432613393,64239.594,41227.438
29,60.06317901611328,40.99371337890625,-4752.426101054022,-2868.5170257557156,60409.113,41305.938
30,61.5386232648577,39.19136428833008,-5006.552342106625,-2460.9784956742924,62731.688,39112.418
31,59.50102506365095,39.57369804382324,-4659.839763557009,-2665.847650076185,59862.445,40489.773
32,61.0763784136091,39.23588180541992,-4941.321843258045,-2403.542356695063,61887.367,39008.79
33,59.36663164411272,38.031904220581055,-4661.725920852744,-2453.0532287268625,59699.938,38781.992
34,60.47838374546596,38.22810935974121,-4851.615374455247,-2303.9840209813074,61116.51,38119.695
35,59.030982971191406,37.0601749420166,-4600.973167286696,-2328.314942912064,59301.625,37797.312
36,59.53897312709263,37.62210464477539,-4700.957808359794,-2246.4709556372013,60149.074,37721.285
37,58.638271876743865,36.60061836242676,-4555.685665834496,-2274.2192402204864,58914.168,37333.367
38,59.039720262799946,36.97482490539551,-4634.843012002186,-2182.2180370138217,59606.98,37010.89
39,58.361572810581755,36.06207084655762,-4528.854056420332,-2217.8957063280027,58629.605,36776.367
40,58.60517610822405,36.38226509094238,-4578.2938723861225,-2126.911446476589,59105.65,36292.133
41,58.27389907836914,35.1131477355957,-4530.307260424219,-2137.4827887678393,58490.508,35849.652
42,58.40976933070591,35.646284103393555,-4554.240453112578,-2077.879771827803,58848.355,35596.07
43,58.2252927507673,34.599525451660156,-4529.069196584198,-2096.2614135244457,58409.105,35364.574
44,58.02457972935268,34.9040584564209,-4506.369513030122,-2031.504648557887,58453.49,34946.176
45,57.81544821602957,34.666433334350586,-4472.516042100797,-2074.562789481677,58017.562,35456.4
46,57.759630475725444,34.86400032043457,-4471.006849811717,-2007.2976529371986,58153.668,34843.973
47,57.55238996233259,34.47690391540527,-4436.582867771302,-2048.4764050540625,57749.5,35277.086
48,57.51310076032366,34.588335037231445,-4440.252262712555,-1982.2880145453369,57880.1,34586.496
49,57.31566456386021,34.302711486816406,-4406.157380639264,-2025.3272210875089,57515.55,35078.293
50,57.31061117989676,34.332847595214844,-4414.144301711997,-1954.4192070101767,57655.418,34321.33
51,57.132005419049946,34.073299407958984,-4382.32880933215,-1998.779409399489,57328.992,34854.055
52,57.14300428118025,34.07191848754883,-4391.611841068709,-1924.1412247625035,57473.664,34049.234
53,57.028508867536274,33.75844192504883,-4369.114318201975,-1954.067125043069,57221.008,34510.156
