timestamp,generation_solar,generation_wind_onshore,generation_wind_offshore,generation_hydro_water_reservoir,generation_other
2022-12-31 23:00:00,0.0,1695.0,0.0,767.0,19.0
2023-01-01 00:00:00,0.0,1710.0,0.0,776.0,19.0
2023-01-01 01:00:00,0.0,1751.0,0.0,771.0,20.0
2023-01-01 02:00:00,0.0,1731.0,0.0,781.0,20.0
2023-01-01 03:00:00,0.0,1738.0,0.0,791.0,20.0
2023-01-01 04:00:00,0.0,1731.0,0.0,785.0,20.0
2023-01-01 05:00:00,0.0,1738.0,0.0,843.0,20.0
2023-01-01 06:00:00,0.0,1738.0,0.0,829.0,20.0
2023-01-01 07:00:00,0.0,1794.0,0.0,838.0,19.0
2023-01-01 08:00:00,0.0,1758.0,0.0,837.0,19.0
2023-01-01 09:00:00,0.0,1813.0,0.0,836.0,19.0
2023-01-01 10:00:00,0.0,1802.0,0.0,830.0,19.0
2023-01-01 11:00:00,0.0,1829.0,0.0,835.0,19.0
2023-01-01 12:00:00,0.0,1781.0,0.0,918.0,19.0
2023-01-01 13:00:00,0.0,1780.0,0.0,1272.0,19.0
2023-01-01 14:00:00,0.0,1763.0,0.0,1537.0,28.0
2023-01-01 15:00:00,0.0,1732.0,0.0,2402.0,33.0
2023-01-01 16:00:00,0.0,1705.0,0.0,2765.0,33.0
2023-01-01 17:00:00,0.0,1697.0,0.0,2946.0,34.0
2023-01-01 18:00:00,0.0,1654.0,0.0,2930.0,34.0
2023-01-01 19:00:00,0.0,1662.0,0.0,2785.0,29.0
2023-01-01 20:00:00,0.0,1707.0,0.0,2627.0,28.0
2023-01-01 21:00:00,0.0,1701.0,0.0,2566.0,28.0
2023-01-01 22:00:00,0.0,1707.0,0.0,2284.0,28.0
2023-01-01 23:00:00,0.0,1709.0,0.0,2044.0,20.0
2023-01-02 00:00:00,0.0,1714.0,0.0,1913.0,20.0
2023-01-02 01:00:00,0.0,1678.0,0.0,1903.0,20.0
2023-01-02 02:00:00,0.0,1655.0,0.0,1861.0,20.0
2023-01-02 03:00:00,0.0,1581.0,0.0,1848.0,20.0
2023-01-02 04:00:00,0.0,1581.0,0.0,3111.0,24.0
2023-01-02 05:00:00,0.0,1466.0,0.0,3997.0,30.0
2023-01-02 06:00:00,0.0,1342.0,0.0,4103.0,30.0
2023-01-02 07:00:00,0.0,1273.0,0.0,4017.0,29.0
2023-01-02 08:00:00,0.0,1209.0,0.0,3933.0,29.0
2023-01-02 09:00:00,0.0,1229.0,0.0,3944.0,29.0
2023-01-02 10:00:00,0.0,1078.0,0.0,3941.0,28.0
2023-01-02 11:00:00,0.0,1055.0,0.0,3990.0,34.0
2023-01-02 12:00:00,0.0,1048.0,0.0,4036.0,34.0
2023-01-02 13:00:00,0.0,1084.0,0.0,4045.0,34.0
2023-01-02 14:00:00,0.0,1011.0,0.0,4114.0,34.0
2023-01-02 15:00:00,0.0,1056.0,0.0,4046.0,34.0
2023-01-02 16:00:00,0.0,971.0,0.0,4069.0,34.0
2023-01-02 17:00:00,0.0,812.0,0.0,4070.0,34.0
2023-01-02 18:00:00,0.0,805.0,0.0,4061.0,34.0
2023-01-02 19:00:00,0.0,749.0,0.0,4048.0,35.0
2023-01-02 20:00:00,0.0,610.0,0.0,4044.0,34.0
2023-01-02 21:00:00,0.0,521.0,0.0,3928.0,37.0
2023-01-02 22:00:00,0.0,563.0,0.0,3917.0,37.0
2023-01-02 23:00:00,0.0,516.0,0.0,3245.0,36.0
2023-01-03 00:00:00,0.0,353.0,0.0,3109.0,36.0
2023-01-03 01:00:00,0.0,390.0,0.0,3095.0,36.0
2023-01-03 02:00:00,0.0,422.0,0.0,3018.0,39.0
2023-01-03 03:00:00,0.0,435.0,0.0,3027.0,39.0
2023-01-03 04:00:00,0.0,505.0,0.0,3234.0,39.0
2023-01-03 05:00:00,0.0,561.0,0.0,3421.0,39.0
2023-01-03 06:00:00,0.0,647.0,0.0,3431.0,38.0
2023-01-03 07:00:00,0.0,749.0,0.0,3436.0,38.0
2023-01-03 08:00:00,0.0,850.0,0.0,3393.0,37.0
2023-01-03 09:00:00,0.0,973.0,0.0,3276.0,36.0
2023-01-03 10:00:00,0.0,1006.0,0.0,3461.0,35.0
2023-01-03 11:00:00,0.0,1175.0,0.0,3455.0,36.0
2023-01-03 12:00:00,0.0,1181.0,0.0,3535.0,36.0
2023-01-03 13:00:00,0.0,1229.0,0.0,3541.0,33.0
2023-01-03 14:00:00,0.0,1229.0,0.0,3569.0,31.0
2023-01-03 15:00:00,0.0,1181.0,0.0,3575.0,28.0
2023-01-03 16:00:00,0.0,960.0,0.0,3576.0,28.0
2023-01-03 17:00:00,0.0,785.0,0.0,3592.0,28.0
2023-01-03 18:00:00,0.0,695.0,0.0,3596.0,30.0
2023-01-03 19:00:00,0.0,641.0,0.0,3617.0,30.0
2023-01-03 20:00:00,0.0,664.0,0.0,3617.0,30.0
2023-01-03 21:00:00,0.0,635.0,0.0,3550.0,34.0
2023-01-03 22:00:00,0.0,580.0,0.0,3491.0,36.0
2023-01-03 23:00:00,0.0,568.0,0.0,3336.0,35.0
2023-01-04 00:00:00,0.0,523.0,0.0,3147.0,35.0
2023-01-04 01:00:00,0.0,414.0,0.0,2566.0,37.0
2023-01-04 02:00:00,0.0,426.0,0.0,2508.0,38.0
2023-01-04 03:00:00,0.0,419.0,0.0,2728.0,38.0
2023-01-04 04:00:00,0.0,481.0,0.0,3256.0,38.0
2023-01-04 05:00:00,0.0,500.0,0.0,3355.0,38.0
2023-01-04 06:00:00,0.0,503.0,0.0,3556.0,38.0
2023-01-04 07:00:00,0.0,549.0,0.0,3625.0,37.0
2023-01-04 08:00:00,0.0,549.0,0.0,3647.0,37.0
2023-01-04 09:00:00,0.0,593.0,0.0,3453.0,35.0
2023-01-04 10:00:00,0.0,638.0,0.0,3440.0,37.0
2023-01-04 11:00:00,0.0,650.0,0.0,3441.0,37.0
2023-01-04 12:00:00,0.0,680.0,0.0,3264.0,37.0
2023-01-04 13:00:00,0.0,689.0,0.0,3269.0,37.0
2023-01-04 14:00:00,0.0,754.0,0.0,3404.0,37.0
2023-01-04 15:00:00,0.0,772.0,0.0,3618.0,37.0
2023-01-04 16:00:00,0.0,792.0,0.0,3585.0,38.0
2023-01-04 17:00:00,0.0,717.0,0.0,3133.0,38.0
2023-01-04 18:00:00,0.0,717.0,0.0,2753.0,38.0
2023-01-04 19:00:00,0.0,677.0,0.0,2414.0,38.0
2023-01-04 20:00:00,0.0,631.0,0.0,2314.0,38.0
2023-01-04 21:00:00,0.0,572.0,0.0,1994.0,38.0
2023-01-04 22:00:00,0.0,559.0,0.0,1866.0,38.0
2023-01-04 23:00:00,0.0,545.0,0.0,1659.0,39.0
2023-01-05 00:00:00,0.0,495.0,0.0,1576.0,40.0
2023-01-05 01:00:00,0.0,488.0,0.0,1483.0,43.0
2023-01-05 02:00:00,0.0,483.0,0.0,1540.0,43.0
2023-01-05 03:00:00,0.0,477.0,0.0,1624.0,43.0
2023-01-05 04:00:00,0.0,485.0,0.0,1867.0,43.0
2023-01-05 05:00:00,0.0,504.0,0.0,2262.0,43.0
2023-01-05 06:00:00,0.0,476.0,0.0,3527.0,43.0
2023-01-05 07:00:00,0.0,516.0,0.0,3729.0,42.0
2023-01-05 08:00:00,0.0,463.0,0.0,3811.0,42.0
2023-01-05 09:00:00,0.0,394.0,0.0,3950.0,44.0
2023-01-05 10:00:00,0.0,358.0,0.0,3948.0,41.0
2023-01-05 11:00:00,0.0,372.0,0.0,3943.0,41.0
2023-01-05 12:00:00,0.0,334.0,0.0,3929.0,44.0
2023-01-05 13:00:00,0.0,339.0,0.0,3947.0,45.0
2023-01-05 14:00:00,0.0,335.0,0.0,4036.0,42.0
2023-01-05 15:00:00,0.0,320.0,0.0,4029.0,43.0
2023-01-05 16:00:00,0.0,269.0,0.0,4012.0,43.0
2023-01-05 17:00:00,0.0,227.0,0.0,4038.0,43.0
2023-01-05 18:00:00,0.0,200.0,0.0,3991.0,43.0
2023-01-05 19:00:00,0.0,165.0,0.0,3979.0,43.0
2023-01-05 20:00:00,0.0,141.0,0.0,3963.0,43.0
2023-01-05 21:00:00,0.0,123.0,0.0,3901.0,43.0
2023-01-05 22:00:00,0.0,108.0,0.0,3917.0,40.0
2023-01-05 23:00:00,0.0,96.0,0.0,3717.0,39.0
2023-01-06 00:00:00,0.0,88.0,0.0,3588.0,39.0
2023-01-06 01:00:00,0.0,86.0,0.0,3469.0,42.0
2023-01-06 02:00:00,0.0,90.0,0.0,3294.0,42.0
2023-01-06 03:00:00,0.0,98.0,0.0,3312.0,42.0
2023-01-06 04:00:00,0.0,97.0,0.0,3321.0,43.0
2023-01-06 05:00:00,0.0,114.0,0.0,3584.0,43.0
2023-01-06 06:00:00,0.0,136.0,0.0,3786.0,43.0
2023-01-06 07:00:00,0.0,173.0,0.0,3824.0,42.0
2023-01-06 08:00:00,0.0,192.0,0.0,3669.0,42.0
2023-01-06 09:00:00,0.0,238.0,0.0,3642.0,42.0
2023-01-06 10:00:00,0.0,259.0,0.0,3643.0,39.0
2023-01-06 11:00:00,0.0,327.0,0.0,3611.0,42.0
2023-01-06 12:00:00,0.0,366.0,0.0,3564.0,43.0
2023-01-06 13:00:00,0.0,386.0,0.0,3518.0,43.0
2023-01-06 14:00:00,0.0,426.0,0.0,3452.0,43.0
2023-01-06 15:00:00,0.0,459.0,0.0,3406.0,43.0
2023-01-06 16:00:00,0.0,531.0,0.0,3372.0,43.0
2023-01-06 17:00:00,0.0,573.0,0.0,3301.0,43.0
2023-01-06 18:00:00,0.0,647.0,0.0,3288.0,43.0
2023-01-06 19:00:00,0.0,686.0,0.0,3301.0,43.0
2023-01-06 20:00:00,0.0,758.0,0.0,3295.0,43.0
2023-01-06 21:00:00,0.0,780.0,0.0,3235.0,43.0
2023-01-06 22:00:00,0.0,745.0,0.0,2957.0,43.0
2023-01-06 23:00:00,0.0,735.0,0.0,2577.0,39.0
2023-01-07 00:00:00,0.0,704.0,0.0,2518.0,39.0
2023-01-07 01:00:00,0.0,674.0,0.0,2465.0,42.0
2023-01-07 02:00:00,0.0,684.0,0.0,2522.0,42.0
2023-01-07 03:00:00,0.0,701.0,0.0,2652.0,42.0
2023-01-07 04:00:00,0.0,766.0,0.0,2673.0,43.0
2023-01-07 05:00:00,0.0,782.0,0.0,2818.0,43.0
2023-01-07 06:00:00,0.0,854.0,0.0,2896.0,43.0
2023-01-07 07:00:00,0.0,865.0,0.0,2943.0,42.0
2023-01-07 08:00:00,0.0,911.0,0.0,2957.0,41.0
2023-01-07 09:00:00,0.0,923.0,0.0,2968.0,41.0
2023-01-07 10:00:00,0.0,883.0,0.0,2977.0,38.0
2023-01-07 11:00:00,0.0,857.0,0.0,3061.0,41.0
2023-01-07 12:00:00,0.0,818.0,0.0,3056.0,42.0
2023-01-07 13:00:00,0.0,834.0,0.0,3077.0,42.0
2023-01-07 14:00:00,0.0,891.0,0.0,3094.0,42.0
2023-01-07 15:00:00,0.0,936.0,0.0,3067.0,42.0
2023-01-07 16:00:00,0.0,983.0,0.0,3046.0,43.0
2023-01-07 17:00:00,0.0,950.0,0.0,3020.0,43.0
2023-01-07 18:00:00,0.0,935.0,0.0,2865.0,43.0
2023-01-07 19:00:00,0.0,924.0,0.0,2478.0,43.0
2023-01-07 20:00:00,0.0,938.0,0.0,2009.0,42.0
2023-01-07 21:00:00,0.0,890.0,0.0,1755.0,43.0
2023-01-07 22:00:00,0.0,916.0,0.0,1630.0,39.0
2023-01-07 23:00:00,0.0,939.0,0.0,1281.0,36.0
2023-01-08 00:00:00,0.0,965.0,0.0,962.0,36.0
2023-01-08 01:00:00,0.0,1052.0,0.0,932.0,39.0
2023-01-08 02:00:00,0.0,1075.0,0.0,935.0,40.0
2023-01-08 03:00:00,0.0,1087.0,0.0,919.0,40.0
2023-01-08 04:00:00,0.0,1056.0,0.0,921.0,40.0
2023-01-08 05:00:00,0.0,997.0,0.0,922.0,40.0
2023-01-08 06:00:00,0.0,1011.0,0.0,994.0,40.0
2023-01-08 07:00:00,0.0,1025.0,0.0,1347.0,39.0
2023-01-08 08:00:00,0.0,1088.0,0.0,1468.0,38.0
2023-01-08 09:00:00,0.0,1074.0,0.0,1748.0,39.0
2023-01-08 10:00:00,0.0,1101.0,0.0,1879.0,36.0
2023-01-08 11:00:00,0.0,1087.0,0.0,1910.0,39.0
2023-01-08 12:00:00,0.0,1097.0,0.0,1946.0,40.0
2023-01-08 13:00:00,0.0,1059.0,0.0,2010.0,40.0
2023-01-08 14:00:00,0.0,1085.0,0.0,2240.0,40.0
2023-01-08 15:00:00,0.0,1137.0,0.0,2495.0,40.0
2023-01-08 16:00:00,0.0,1154.0,0.0,2616.0,40.0
2023-01-08 17:00:00,0.0,1248.0,0.0,2604.0,40.0
2023-01-08 18:00:00,0.0,1256.0,0.0,2364.0,41.0
2023-01-08 19:00:00,0.0,1270.0,0.0,2288.0,41.0
2023-01-08 20:00:00,0.0,1218.0,0.0,2191.0,40.0
2023-01-08 21:00:00,0.0,1207.0,0.0,2056.0,40.0
2023-01-08 22:00:00,0.0,1158.0,0.0,1978.0,37.0
2023-01-08 23:00:00,0.0,1123.0,0.0,2492.0,37.0
2023-01-09 00:00:00,0.0,1113.0,0.0,2157.0,41.0
2023-01-09 01:00:00,0.0,1108.0,0.0,2105.0,39.0
2023-01-09 02:00:00,0.0,1040.0,0.0,1856.0,40.0
2023-01-09 03:00:00,0.0,1008.0,0.0,2027.0,40.0
2023-01-09 04:00:00,0.0,923.0,0.0,2683.0,40.0
2023-01-09 05:00:00,0.0,886.0,0.0,3228.0,40.0
2023-01-09 06:00:00,0.0,834.0,0.0,3271.0,39.0
2023-01-09 07:00:00,0.0,795.0,0.0,3284.0,38.0
2023-01-09 08:00:00,0.0,828.0,0.0,3294.0,38.0
2023-01-09 09:00:00,0.0,806.0,0.0,3292.0,38.0
2023-01-09 10:00:00,0.0,761.0,0.0,3296.0,35.0
2023-01-09 11:00:00,0.0,758.0,0.0,3298.0,35.0
2023-01-09 12:00:00,0.0,724.0,0.0,3305.0,39.0
2023-01-09 13:00:00,0.0,590.0,0.0,3321.0,39.0
2023-01-09 14:00:00,0.0,540.0,0.0,3313.0,39.0
2023-01-09 15:00:00,0.0,525.0,0.0,3325.0,39.0
2023-01-09 16:00:00,0.0,500.0,0.0,3288.0,40.0
2023-01-09 17:00:00,0.0,496.0,0.0,3279.0,41.0
2023-01-09 18:00:00,0.0,453.0,0.0,3294.0,41.0
2023-01-09 19:00:00,0.0,413.0,0.0,3280.0,41.0
2023-01-09 20:00:00,0.0,376.0,0.0,3422.0,41.0
2023-01-09 21:00:00,0.0,402.0,0.0,3371.0,41.0
2023-01-09 22:00:00,0.0,430.0,0.0,3306.0,41.0
2023-01-09 23:00:00,0.0,450.0,0.0,2796.0,41.0
2023-01-10 00:00:00,0.0,467.0,0.0,2661.0,41.0
2023-01-10 01:00:00,0.0,464.0,0.0,2564.0,44.0
2023-01-10 02:00:00,0.0,450.0,0.0,2610.0,44.0
2023-01-10 03:00:00,0.0,382.0,0.0,2795.0,45.0
2023-01-10 04:00:00,0.0,324.0,0.0,3290.0,45.0
2023-01-10 05:00:00,0.0,274.0,0.0,3570.0,45.0
2023-01-10 06:00:00,0.0,256.0,0.0,3622.0,45.0
2023-01-10 07:00:00,0.0,202.0,0.0,3769.0,43.0
2023-01-10 08:00:00,0.0,179.0,0.0,3797.0,42.0
2023-01-10 09:00:00,0.0,167.0,0.0,3847.0,43.0
2023-01-10 10:00:00,0.0,134.0,0.0,3861.0,43.0
2023-01-10 11:00:00,0.0,153.0,0.0,3933.0,40.0
2023-01-10 12:00:00,0.0,143.0,0.0,3997.0,45.0
2023-01-10 13:00:00,0.0,112.0,0.0,4024.0,45.0
2023-01-10 14:00:00,0.0,91.0,0.0,4036.0,45.0
2023-01-10 15:00:00,0.0,73.0,0.0,4037.0,45.0
2023-01-10 16:00:00,0.0,80.0,0.0,4027.0,46.0
2023-01-10 17:00:00,0.0,82.0,0.0,4026.0,46.0
2023-01-10 18:00:00,0.0,79.0,0.0,4017.0,46.0
2023-01-10 19:00:00,0.0,85.0,0.0,3939.0,46.0
2023-01-10 20:00:00,0.0,88.0,0.0,3604.0,45.0
2023-01-10 21:00:00,0.0,95.0,0.0,3291.0,45.0
2023-01-10 22:00:00,0.0,102.0,0.0,2132.0,42.0
2023-01-10 23:00:00,0.0,120.0,0.0,2041.0,41.0
2023-01-11 00:00:00,0.0,160.0,0.0,1570.0,40.0
2023-01-11 01:00:00,0.0,196.0,0.0,1317.0,44.0
2023-01-11 02:00:00,0.0,237.0,0.0,1229.0,44.0
2023-01-11 03:00:00,0.0,256.0,0.0,1196.0,44.0
2023-01-11 04:00:00,0.0,275.0,0.0,1421.0,44.0
2023-01-11 05:00:00,0.0,334.0,0.0,2255.0,44.0
2023-01-11 06:00:00,0.0,354.0,0.0,3105.0,44.0
2023-01-11 07:00:00,0.0,561.0,0.0,3113.0,44.0
2023-01-11 08:00:00,0.0,516.0,0.0,2945.0,44.0
2023-01-11 09:00:00,0.0,550.0,0.0,2951.0,44.0
2023-01-11 10:00:00,0.0,519.0,0.0,2969.0,44.0
2023-01-11 11:00:00,0.0,557.0,0.0,2969.0,41.0
2023-01-11 12:00:00,0.0,572.0,0.0,2969.0,44.0
2023-01-11 13:00:00,0.0,536.0,0.0,3009.0,44.0
2023-01-11 14:00:00,0.0,594.0,0.0,3164.0,44.0
2023-01-11 15:00:00,0.0,848.0,0.0,3146.0,44.0
2023-01-11 16:00:00,0.0,983.0,0.0,3139.0,44.0
2023-01-11 17:00:00,0.0,963.0,0.0,3137.0,44.0
2023-01-11 18:00:00,0.0,812.0,0.0,2968.0,44.0
2023-01-11 19:00:00,0.0,706.0,0.0,2692.0,44.0
2023-01-11 20:00:00,0.0,677.0,0.0,2477.0,44.0
2023-01-11 21:00:00,0.0,690.0,0.0,2217.0,44.0
2023-01-11 22:00:00,0.0,785.0,0.0,1880.0,41.0
2023-01-11 23:00:00,0.0,1091.0,0.0,1281.0,31.0
2023-01-12 00:00:00,0.0,1158.0,0.0,1023.0,26.0
2023-01-12 01:00:00,0.0,1187.0,0.0,1006.0,26.0
2023-01-12 02:00:00,0.0,1088.0,0.0,839.0,26.0
2023-01-12 03:00:00,0.0,1175.0,0.0,905.0,26.0
2023-01-12 04:00:00,0.0,1238.0,0.0,1376.0,26.0
2023-01-12 05:00:00,0.0,1200.0,0.0,2025.0,26.0
2023-01-12 06:00:00,0.0,1228.0,0.0,2549.0,26.0
2023-01-12 07:00:00,0.0,1248.0,0.0,2629.0,26.0
2023-01-12 08:00:00,0.0,1197.0,0.0,2626.0,31.0
2023-01-12 09:00:00,0.0,1184.0,0.0,2885.0,31.0
2023-01-12 10:00:00,0.0,1224.0,0.0,2986.0,31.0
2023-01-12 11:00:00,0.0,1301.0,0.0,2932.0,31.0
2023-01-12 12:00:00,0.0,1332.0,0.0,3030.0,31.0
2023-01-12 13:00:00,0.0,1320.0,0.0,3037.0,31.0
2023-01-12 14:00:00,0.0,1351.0,0.0,3087.0,31.0
2023-01-12 15:00:00,0.0,1391.0,0.0,3177.0,31.0
2023-01-12 16:00:00,0.0,1447.0,0.0,3268.0,31.0
2023-01-12 17:00:00,0.0,1522.0,0.0,3287.0,31.0
2023-01-12 18:00:00,0.0,1560.0,0.0,3284.0,31.0
2023-01-12 19:00:00,0.0,1535.0,0.0,3215.0,31.0
2023-01-12 20:00:00,0.0,1500.0,0.0,3208.0,31.0
2023-01-12 21:00:00,0.0,1540.0,0.0,2942.0,31.0
2023-01-12 22:00:00,0.0,1484.0,0.0,2155.0,31.0
2023-01-12 23:00:00,0.0,1455.0,0.0,1951.0,35.0
2023-01-13 00:00:00,0.0,1417.0,0.0,1394.0,35.0
2023-01-13 01:00:00,0.0,1354.0,0.0,1327.0,35.0
2023-01-13 02:00:00,0.0,1320.0,0.0,1316.0,35.0
2023-01-13 03:00:00,0.0,1312.0,0.0,1459.0,39.0
2023-01-13 04:00:00,0.0,1227.0,0.0,1875.0,42.0
2023-01-13 05:00:00,0.0,1184.0,0.0,2514.0,43.0
2023-01-13 06:00:00,0.0,1169.0,0.0,3510.0,45.0
2023-01-13 07:00:00,0.0,1093.0,0.0,3711.0,44.0
2023-01-13 08:00:00,0.0,1072.0,0.0,3804.0,44.0
2023-01-13 09:00:00,0.0,1061.0,0.0,3808.0,44.0
2023-01-13 10:00:00,0.0,970.0,0.0,3821.0,44.0
2023-01-13 11:00:00,0.0,866.0,0.0,3605.0,44.0
2023-01-13 12:00:00,0.0,752.0,0.0,3558.0,44.0
2023-01-13 13:00:00,0.0,644.0,0.0,3560.0,45.0
2023-01-13 14:00:00,0.0,547.0,0.0,3727.0,45.0
2023-01-13 15:00:00,0.0,448.0,0.0,3853.0,45.0
2023-01-13 16:00:00,0.0,324.0,0.0,3861.0,45.0
2023-01-13 17:00:00,0.0,214.0,0.0,3883.0,45.0
2023-01-13 18:00:00,0.0,138.0,0.0,3877.0,45.0
2023-01-13 19:00:00,0.0,90.0,0.0,3763.0,45.0
2023-01-13 20:00:00,0.0,37.0,0.0,3562.0,45.0
2023-01-13 21:00:00,0.0,21.0,0.0,3574.0,44.0
2023-01-13 22:00:00,0.0,29.0,0.0,3192.0,45.0
2023-01-13 23:00:00,0.0,40.0,0.0,2706.0,38.0
2023-01-14 00:00:00,0.0,53.0,0.0,2466.0,38.0
2023-01-14 01:00:00,0.0,81.0,0.0,2481.0,38.0
2023-01-14 02:00:00,0.0,132.0,0.0,2309.0,38.0
2023-01-14 03:00:00,0.0,135.0,0.0,2230.0,38.0
2023-01-14 04:00:00,0.0,157.0,0.0,2340.0,40.0
2023-01-14 05:00:00,0.0,178.0,0.0,2441.0,40.0
2023-01-14 06:00:00,0.0,205.0,0.0,2921.0,40.0
2023-01-14 07:00:00,0.0,234.0,0.0,3063.0,46.0
2023-01-14 08:00:00,0.0,289.0,0.0,3279.0,46.0
2023-01-14 09:00:00,0.0,410.0,0.0,3525.0,45.0
2023-01-14 10:00:00,0.0,373.0,0.0,3505.0,45.0
2023-01-14 11:00:00,0.0,442.0,0.0,3504.0,45.0
2023-01-14 12:00:00,0.0,535.0,0.0,3468.0,45.0
2023-01-14 13:00:00,0.0,607.0,0.0,3495.0,45.0
2023-01-14 14:00:00,0.0,628.0,0.0,3626.0,45.0
2023-01-14 15:00:00,0.0,692.0,0.0,3649.0,45.0
2023-01-14 16:00:00,0.0,639.0,0.0,3601.0,33.0
2023-01-14 17:00:00,0.0,588.0,0.0,3535.0,33.0
2023-01-14 18:00:00,0.0,552.0,0.0,3171.0,33.0
2023-01-14 19:00:00,0.0,585.0,0.0,2926.0,32.0
2023-01-14 20:00:00,0.0,528.0,0.0,2585.0,33.0
2023-01-14 21:00:00,0.0,477.0,0.0,2245.0,32.0
2023-01-14 22:00:00,0.0,393.0,0.0,2016.0,33.0
2023-01-14 23:00:00,0.0,283.0,0.0,1824.0,32.0
2023-01-15 00:00:00,0.0,245.0,0.0,1696.0,32.0
2023-01-15 01:00:00,0.0,254.0,0.0,1589.0,32.0
2023-01-15 02:00:00,0.0,276.0,0.0,1382.0,32.0
2023-01-15 03:00:00,0.0,304.0,0.0,1323.0,33.0
2023-01-15 04:00:00,0.0,326.0,0.0,1269.0,32.0
2023-01-15 05:00:00,0.0,388.0,0.0,1268.0,33.0
2023-01-15 06:00:00,0.0,450.0,0.0,1328.0,33.0
2023-01-15 07:00:00,0.0,488.0,0.0,1422.0,32.0
2023-01-15 08:00:00,0.0,562.0,0.0,1499.0,33.0
2023-01-15 09:00:00,0.0,652.0,0.0,1558.0,32.0
2023-01-15 10:00:00,0.0,630.0,0.0,1526.0,33.0
2023-01-15 11:00:00,0.0,665.0,0.0,1456.0,27.0
2023-01-15 12:00:00,0.0,686.0,0.0,1470.0,27.0
2023-01-15 13:00:00,0.0,735.0,0.0,1735.0,27.0
2023-01-15 14:00:00,0.0,763.0,0.0,1856.0,27.0
2023-01-15 15:00:00,0.0,727.0,0.0,1952.0,27.0
2023-01-15 16:00:00,0.0,671.0,0.0,2244.0,27.0
2023-01-15 17:00:00,0.0,611.0,0.0,2221.0,27.0
2023-01-15 18:00:00,0.0,567.0,0.0,2241.0,27.0
2023-01-15 19:00:00,0.0,469.0,0.0,2129.0,27.0
2023-01-15 20:00:00,0.0,479.0,0.0,2256.0,27.0
2023-01-15 21:00:00,0.0,453.0,0.0,2252.0,26.0
2023-01-15 22:00:00,0.0,543.0,0.0,2158.0,27.0
2023-01-15 23:00:00,0.0,593.0,0.0,1924.0,21.0
2023-01-16 00:00:00,0.0,572.0,0.0,1927.0,21.0
2023-01-16 01:00:00,0.0,514.0,0.0,1934.0,23.0
2023-01-16 02:00:00,0.0,431.0,0.0,2050.0,26.0
2023-01-16 03:00:00,0.0,419.0,0.0,2136.0,30.0
2023-01-16 04:00:00,0.0,382.0,0.0,2471.0,34.0
2023-01-16 05:00:00,0.0,373.0,0.0,3460.0,36.0
2023-01-16 06:00:00,0.0,263.0,0.0,3748.0,37.0
2023-01-16 07:00:00,0.0,265.0,0.0,3747.0,36.0
2023-01-16 08:00:00,0.0,202.0,0.0,3778.0,36.0
2023-01-16 09:00:00,0.0,193.0,0.0,3750.0,36.0
2023-01-16 10:00:00,0.0,156.0,0.0,3864.0,37.0
2023-01-16 11:00:00,0.0,147.0,0.0,3763.0,36.0
2023-01-16 12:00:00,0.0,160.0,0.0,3757.0,37.0
2023-01-16 13:00:00,0.0,178.0,0.0,3763.0,37.0
2023-01-16 14:00:00,0.0,218.0,0.0,3752.0,37.0
2023-01-16 15:00:00,0.0,279.0,0.0,3757.0,37.0
2023-01-16 16:00:00,0.0,395.0,0.0,3764.0,37.0
2023-01-16 17:00:00,0.0,546.0,0.0,3769.0,37.0
2023-01-16 18:00:00,0.0,706.0,0.0,3638.0,37.0
2023-01-16 19:00:00,0.0,897.0,0.0,3410.0,37.0
2023-01-16 20:00:00,0.0,1077.0,0.0,3117.0,37.0
2023-01-16 21:00:00,0.0,1176.0,0.0,2790.0,37.0
2023-01-16 22:00:00,0.0,1313.0,0.0,2573.0,37.0
2023-01-16 23:00:00,0.0,1435.0,0.0,2469.0,35.0
2023-01-17 00:00:00,0.0,1508.0,0.0,2232.0,35.0
2023-01-17 01:00:00,0.0,1561.0,0.0,2209.0,37.0
2023-01-17 02:00:00,0.0,1587.0,0.0,2208.0,37.0
2023-01-17 03:00:00,0.0,1554.0,0.0,2225.0,37.0
2023-01-17 04:00:00,0.0,1509.0,0.0,2520.0,37.0
2023-01-17 05:00:00,0.0,1483.0,0.0,3085.0,37.0
2023-01-17 06:00:00,0.0,1422.0,0.0,3576.0,37.0
2023-01-17 07:00:00,0.0,1396.0,0.0,3593.0,37.0
2023-01-17 08:00:00,0.0,1334.0,0.0,3609.0,39.0
2023-01-17 09:00:00,0.0,1161.0,0.0,3649.0,37.0
2023-01-17 10:00:00,0.0,1107.0,0.0,3652.0,39.0
2023-01-17 11:00:00,0.0,999.0,0.0,3620.0,39.0
2023-01-17 12:00:00,0.0,739.0,0.0,3629.0,39.0
2023-01-17 13:00:00,0.0,679.0,0.0,3636.0,39.0
2023-01-17 14:00:00,0.0,611.0,0.0,3637.0,39.0
2023-01-17 15:00:00,0.0,516.0,0.0,3634.0,39.0
2023-01-17 16:00:00,0.0,461.0,0.0,3633.0,39.0
2023-01-17 17:00:00,0.0,519.0,0.0,3608.0,39.0
2023-01-17 18:00:00,0.0,596.0,0.0,3463.0,39.0
2023-01-17 19:00:00,0.0,603.0,0.0,3119.0,39.0
2023-01-17 20:00:00,0.0,633.0,0.0,2988.0,39.0
2023-01-17 21:00:00,0.0,679.0,0.0,2634.0,39.0
