timestamp,generation_solar,generation_wind_onshore,generation_wind_offshore,generation_hydro_run_of_river_and_poundage,generation_nuclear,generation_fossil_gas,generation_fossil_hard_coal,generation_fossil_oil,generation_biomass,generation_waste,generation_other
2023-05-31 13:00:00,1282.0,10173.0,0.0,6413.0,15849.0,857.0,56.0,0.0,1284.0,28.0,196.0
2023-05-31 14:00:00,996.0,11818.0,0.0,6194.0,15863.0,860.0,56.0,0.0,1289.0,28.0,172.0
2023-05-31 15:00:00,707.0,11690.0,0.0,6365.0,15899.0,850.0,56.0,0.0,1292.0,28.0,141.0
2023-05-31 16:00:00,444.0,12281.0,0.0,5899.0,15918.0,821.0,56.0,0.0,1262.0,28.0,152.0
2023-05-31 17:00:00,206.0,11797.0,0.0,6268.0,15945.0,781.0,56.0,0.0,1277.0,28.0,158.0
2023-05-31 18:00:00,48.0,13308.0,0.0,6580.0,14081.0,785.0,56.0,0.0,1281.0,28.0,169.0
2023-05-31 19:00:00,0.0,14923.0,0.0,6278.0,13241.0,600.0,56.0,0.0,1277.0,28.0,176.0
2023-05-31 20:00:00,0.0,15746.0,0.0,6608.0,13243.0,559.0,56.0,0.0,1287.0,28.0,184.0
2023-05-31 21:00:00,0.0,14909.0,0.0,6081.0,13244.0,538.0,56.0,0.0,1267.0,28.0,197.0
2023-05-31 22:00:00,0.0,14061.0,0.0,4956.0,13714.0,691.0,56.0,0.0,1267.0,28.0,210.0
2023-05-31 23:00:00,0.0,13936.0,0.0,4772.0,13770.0,687.0,56.0,0.0,1265.0,28.0,220.0
2023-06-01 00:00:00,6.0,13204.0,0.0,4702.0,13800.0,722.0,56.0,0.0,1255.0,28.0,220.0
2023-06-01 01:00:00,108.0,12369.0,0.0,5034.0,13836.0,784.0,56.0,0.0,1241.0,28.0,230.0
2023-06-01 02:00:00,326.0,11911.0,0.0,5125.0,13850.0,679.0,56.0,0.0,1277.0,28.0,232.0
2023-06-01 03:00:00,583.0,10391.0,0.0,6109.0,13853.0,714.0,56.0,0.0,1305.0,28.0,221.0
2023-06-01 04:00:00,897.0,10008.0,0.0,6508.0,13857.0,678.0,56.0,1.0,1299.0,28.0,220.0
2023-06-01 05:00:00,1198.0,9183.0,0.0,7089.0,13854.0,787.0,56.0,4.0,1290.0,28.0,223.0
2023-06-01 06:00:00,1509.0,8647.0,0.0,6933.0,13853.0,831.0,56.0,0.0,1306.0,28.0,197.0
2023-06-01 07:00:00,1805.0,8690.0,0.0,7148.0,13852.0,841.0,56.0,5.0,1281.0,28.0,188.0
2023-06-01 08:00:00,1945.0,8647.0,0.0,6732.0,13848.0,743.0,55.0,4.0,1269.0,28.0,181.0
2023-06-01 09:00:00,1986.0,9582.0,0.0,6363.0,13838.0,824.0,48.0,6.0,1277.0,28.0,180.0
2023-06-01 10:00:00,1878.0,10831.0,0.0,6315.0,13857.0,834.0,48.0,1.0,1264.0,28.0,179.0
2023-06-01 11:00:00,1741.0,11202.0,0.0,6222.0,13851.0,790.0,48.0,4.0,1272.0,31.0,192.0
2023-06-01 12:00:00,1577.0,9828.0,0.0,6192.0,13857.0,768.0,48.0,4.0,1293.0,41.0,185.0
2023-06-01 13:00:00,1305.0,10349.0,0.0,6242.0,13857.0,754.0,48.0,1.0,1292.0,32.0,195.0
2023-06-01 14:00:00,1038.0,9316.0,0.0,6537.0,13858.0,749.0,49.0,0.0,1288.0,31.0,209.0
2023-06-01 15:00:00,741.0,8782.0,0.0,6762.0,13858.0,738.0,56.0,0.0,1274.0,28.0,212.0
2023-06-01 16:00:00,451.0,9156.0,0.0,6889.0,13855.0,713.0,56.0,0.0,1277.0,28.0,216.0
2023-06-01 17:00:00,208.0,7925.0,0.0,7569.0,13854.0,772.0,56.0,2.0,1282.0,28.0,224.0
2023-06-01 18:00:00,48.0,7062.0,0.0,7852.0,13856.0,750.0,56.0,0.0,1271.0,28.0,225.0
2023-06-01 19:00:00,0.0,7912.0,0.0,6739.0,13851.0,722.0,56.0,0.0,1246.0,28.0,236.0
2023-06-01 20:00:00,0.0,8488.0,0.0,6823.0,13855.0,716.0,56.0,1.0,1235.0,28.0,238.0
2023-06-01 21:00:00,0.0,9261.0,0.0,5867.0,13853.0,726.0,56.0,2.0,1224.0,28.0,248.0
2023-06-01 22:00:00,0.0,11177.0,0.0,5395.0,14095.0,707.0,56.0,4.0,1274.0,28.0,248.0
2023-06-01 23:00:00,0.0,11166.0,0.0,4626.0,14137.0,702.0,56.0,4.0,1275.0,28.0,248.0
2023-06-02 00:00:00,4.0,11777.0,0.0,4390.0,14147.0,711.0,56.0,4.0,1276.0,28.0,249.0
2023-06-02 01:00:00,90.0,11814.0,0.0,4287.0,14143.0,769.0,53.0,3.0,1287.0,28.0,260.0
2023-06-02 02:00:00,274.0,12699.0,0.0,4393.0,14147.0,685.0,48.0,0.0,1283.0,28.0,260.0
2023-06-02 03:00:00,476.0,12887.0,0.0,5585.0,14144.0,705.0,48.0,0.0,1309.0,28.0,260.0
2023-06-02 04:00:00,652.0,12397.0,0.0,7133.0,14144.0,694.0,48.0,0.0,1294.0,28.0,248.0
2023-06-02 05:00:00,867.0,12423.0,0.0,7753.0,14147.0,703.0,48.0,18.0,1313.0,28.0,234.0
2023-06-02 06:00:00,1152.0,12278.0,0.0,7839.0,14149.0,697.0,48.0,27.0,1314.0,28.0,224.0
2023-06-02 07:00:00,1465.0,12646.0,0.0,7763.0,14148.0,691.0,48.0,3.0,1312.0,28.0,206.0
2023-06-02 08:00:00,1622.0,13269.0,0.0,7848.0,14154.0,724.0,48.0,16.0,1295.0,28.0,191.0
2023-06-02 09:00:00,1588.0,13791.0,0.0,7893.0,14156.0,765.0,48.0,70.0,1277.0,28.0,197.0
2023-06-02 10:00:00,1489.0,13481.0,0.0,7877.0,14156.0,785.0,48.0,50.0,1281.0,28.0,195.0
2023-06-02 11:00:00,1391.0,12952.0,0.0,7963.0,14158.0,796.0,48.0,0.0,1300.0,28.0,196.0
2023-06-02 12:00:00,1304.0,12519.0,0.0,7580.0,14161.0,740.0,48.0,0.0,1310.0,28.0,188.0
2023-06-02 13:00:00,1144.0,12145.0,0.0,7353.0,14155.0,717.0,48.0,0.0,1293.0,28.0,188.0
2023-06-02 14:00:00,944.0,10946.0,0.0,8210.0,14158.0,732.0,48.0,0.0,1317.0,28.0,188.0
2023-06-02 15:00:00,714.0,9753.0,0.0,8579.0,14158.0,768.0,48.0,0.0,1336.0,28.0,194.0
2023-06-02 16:00:00,458.0,7812.0,0.0,8863.0,14152.0,776.0,48.0,0.0,1331.0,28.0,208.0
2023-06-02 17:00:00,229.0,5507.0,0.0,8861.0,14149.0,717.0,48.0,0.0,1348.0,28.0,213.0
2023-06-02 18:00:00,61.0,3975.0,0.0,8778.0,14150.0,710.0,48.0,0.0,1368.0,28.0,220.0
2023-06-02 19:00:00,2.0,3697.0,0.0,8368.0,14146.0,706.0,48.0,0.0,1347.0,28.0,229.0
2023-06-02 20:00:00,0.0,3848.0,0.0,8170.0,14145.0,704.0,48.0,2.0,1319.0,28.0,232.0
2023-06-02 21:00:00,0.0,3368.0,0.0,8124.0,14148.0,699.0,48.0,0.0,1321.0,28.0,232.0
2023-06-02 22:00:00,0.0,2917.0,0.0,8434.0,14165.0,710.0,48.0,0.0,1273.0,28.0,242.0
2023-06-02 23:00:00,0.0,3039.0,0.0,8212.0,14147.0,670.0,48.0,0.0,1276.0,28.0,244.0
2023-06-03 00:00:00,6.0,2641.0,0.0,7831.0,14148.0,651.0,48.0,0.0,1269.0,28.0,244.0
2023-06-03 01:00:00,114.0,2364.0,0.0,8047.0,14153.0,670.0,51.0,1.0,1207.0,28.0,246.0
2023-06-03 02:00:00,355.0,2013.0,0.0,7913.0,14162.0,742.0,56.0,4.0,1125.0,28.0,248.0
2023-06-03 03:00:00,639.0,1389.0,0.0,8222.0,14165.0,732.0,56.0,4.0,1183.0,28.0,235.0
2023-06-03 04:00:00,906.0,534.0,0.0,8273.0,14160.0,697.0,56.0,4.0,1284.0,28.0,224.0
2023-06-03 05:00:00,1216.0,295.0,0.0,8520.0,14165.0,706.0,56.0,0.0,1294.0,28.0,204.0
2023-06-03 06:00:00,1562.0,533.0,0.0,8612.0,14160.0,718.0,56.0,4.0,1256.0,28.0,177.0
2023-06-03 07:00:00,1732.0,920.0,0.0,8719.0,14197.0,727.0,56.0,4.0,1277.0,28.0,168.0
2023-06-03 08:00:00,1770.0,1664.0,0.0,8458.0,14164.0,732.0,56.0,4.0,1272.0,28.0,156.0
2023-06-03 09:00:00,1788.0,2182.0,0.0,7463.0,14159.0,721.0,56.0,4.0,1263.0,28.0,156.0
2023-06-03 10:00:00,1526.0,2691.0,0.0,6196.0,14168.0,780.0,56.0,4.0,1227.0,28.0,156.0
2023-06-03 11:00:00,1208.0,3601.0,0.0,5636.0,14165.0,752.0,56.0,4.0,1226.0,28.0,149.0
2023-06-03 12:00:00,1046.0,3686.0,0.0,5638.0,14168.0,697.0,56.0,3.0,1228.0,28.0,156.0
2023-06-03 13:00:00,818.0,3715.0,0.0,5572.0,14157.0,692.0,56.0,0.0,1220.0,28.0,156.0
2023-06-03 14:00:00,590.0,3636.0,0.0,6531.0,14153.0,724.0,56.0,0.0,1229.0,28.0,159.0
2023-06-03 15:00:00,399.0,3635.0,0.0,7323.0,14145.0,718.0,56.0,0.0,1225.0,28.0,168.0
2023-06-03 16:00:00,243.0,3734.0,0.0,7856.0,14144.0,717.0,56.0,0.0,1217.0,28.0,168.0
2023-06-03 17:00:00,108.0,3231.0,0.0,7855.0,14145.0,717.0,56.0,0.0,1104.0,28.0,176.0
2023-06-03 18:00:00,21.0,2788.0,0.0,7790.0,14145.0,734.0,56.0,0.0,1083.0,28.0,180.0
2023-06-03 19:00:00,0.0,2840.0,0.0,7558.0,15409.0,720.0,56.0,0.0,1047.0,28.0,185.0
2023-06-03 20:00:00,0.0,3184.0,0.0,7337.0,15944.0,715.0,56.0,0.0,1048.0,28.0,201.0
2023-06-03 21:00:00,0.0,3397.0,0.0,6824.0,15949.0,713.0,56.0,0.0,1035.0,28.0,212.0
2023-06-03 22:00:00,0.0,3602.0,0.0,5955.0,15952.0,728.0,56.0,0.0,1107.0,28.0,212.0
2023-06-03 23:00:00,0.0,3717.0,0.0,5561.0,15951.0,743.0,56.0,0.0,1111.0,28.0,217.0
2023-06-04 00:00:00,4.0,3493.0,0.0,5349.0,15950.0,735.0,56.0,0.0,1096.0,28.0,224.0
2023-06-04 01:00:00,88.0,3414.0,0.0,5271.0,15953.0,742.0,56.0,0.0,1101.0,28.0,224.0
2023-06-04 02:00:00,290.0,3185.0,0.0,5152.0,15955.0,805.0,56.0,0.0,1100.0,28.0,224.0
2023-06-04 03:00:00,522.0,2673.0,0.0,5415.0,15957.0,762.0,56.0,0.0,1115.0,28.0,215.0
2023-06-04 04:00:00,789.0,1976.0,0.0,5297.0,15961.0,514.0,56.0,0.0,1112.0,28.0,198.0
2023-06-04 05:00:00,1072.0,1727.0,0.0,5450.0,15958.0,521.0,56.0,0.0,1141.0,28.0,192.0
2023-06-04 06:00:00,1388.0,1806.0,0.0,5482.0,15960.0,513.0,56.0,0.0,1131.0,28.0,172.0
2023-06-04 07:00:00,1692.0,2353.0,0.0,5710.0,15962.0,548.0,56.0,0.0,1150.0,28.0,163.0
2023-06-04 08:00:00,1862.0,3203.0,0.0,5772.0,15959.0,619.0,56.0,0.0,1157.0,28.0,156.0
2023-06-04 09:00:00,1904.0,4129.0,0.0,5641.0,15962.0,556.0,56.0,0.0,1145.0,28.0,156.0
2023-06-04 10:00:00,1719.0,4849.0,0.0,5204.0,15976.0,498.0,56.0,1.0,1147.0,28.0,156.0
2023-06-04 11:00:00,1500.0,5120.0,0.0,4785.0,15965.0,527.0,56.0,4.0,1150.0,28.0,153.0
2023-06-04 12:00:00,1378.0,5621.0,0.0,4395.0,15964.0,503.0,56.0,4.0,1148.0,28.0,152.0
2023-06-04 13:00:00,1208.0,5658.0,0.0,4560.0,15959.0,503.0,56.0,0.0,1126.0,28.0,156.0
2023-06-04 14:00:00,1006.0,5227.0,0.0,5651.0,15962.0,508.0,56.0,0.0,1136.0,28.0,156.0
2023-06-04 15:00:00,758.0,4567.0,0.0,6351.0,15961.0,551.0,56.0,1.0,1119.0,28.0,156.0
2023-06-04 16:00:00,488.0,5140.0,0.0,6447.0,15960.0,727.0,56.0,2.0,1142.0,28.0,156.0
2023-06-04 17:00:00,241.0,5136.0,0.0,6501.0,15955.0,687.0,56.0,2.0,1139.0,28.0,156.0
2023-06-04 18:00:00,64.0,6129.0,0.0,6435.0,15959.0,745.0,56.0,0.0,1121.0,28.0,166.0
2023-06-04 19:00:00,2.0,8744.0,0.0,6288.0,15954.0,739.0,56.0,0.0,1123.0,28.0,175.0
2023-06-04 20:00:00,0.0,11046.0,0.0,6060.0,15953.0,746.0,56.0,0.0,1172.0,28.0,183.0
2023-06-04 21:00:00,0.0,11355.0,0.0,5611.0,15945.0,734.0,56.0,0.0,1217.0,28.0,202.0
2023-06-04 22:00:00,0.0,11729.0,0.0,5150.0,15805.0,740.0,56.0,0.0,1216.0,28.0,208.0
2023-06-04 23:00:00,0.0,12404.0,0.0,4933.0,15789.0,762.0,56.0,0.0,1202.0,28.0,212.0
2023-06-05 00:00:00,6.0,11594.0,0.0,4911.0,15791.0,805.0,56.0,0.0,1187.0,28.0,220.0
2023-06-05 01:00:00,102.0,11755.0,0.0,4781.0,15785.0,810.0,56.0,1.0,1210.0,28.0,220.0
2023-06-05 02:00:00,326.0,11398.0,0.0,4885.0,15780.0,819.0,56.0,4.0,1212.0,28.0,210.0
2023-06-05 03:00:00,607.0,11249.0,0.0,5230.0,15790.0,818.0,56.0,4.0,1223.0,28.0,191.0
2023-06-05 04:00:00,921.0,11340.0,0.0,6131.0,15786.0,725.0,56.0,1.0,1228.0,28.0,180.0
2023-06-05 05:00:00,1238.0,12109.0,0.0,6444.0,15792.0,635.0,56.0,2.0,1221.0,28.0,172.0
2023-06-05 06:00:00,1550.0,12409.0,0.0,5815.0,15834.0,529.0,56.0,0.0,1234.0,28.0,171.0
2023-06-05 07:00:00,1772.0,12420.0,0.0,5061.0,15831.0,532.0,56.0,0.0,1206.0,28.0,168.0
2023-06-05 08:00:00,1868.0,12663.0,0.0,5083.0,15846.0,532.0,56.0,0.0,1196.0,28.0,151.0
2023-06-05 09:00:00,1968.0,12524.0,0.0,4797.0,15939.0,517.0,56.0,0.0,1207.0,28.0,148.0
2023-06-05 10:00:00,1972.0,12502.0,0.0,4861.0,15941.0,507.0,56.0,0.0,1215.0,28.0,136.0
2023-06-05 11:00:00,1836.0,11936.0,0.0,4566.0,15936.0,513.0,56.0,0.0,1207.0,28.0,130.0
2023-06-05 12:00:00,1689.0,11108.0,0.0,4406.0,15946.0,613.0,56.0,0.0,1188.0,28.0,136.0
2023-06-05 13:00:00,1502.0,10363.0,0.0,4602.0,15945.0,644.0,56.0,0.0,1203.0,28.0,132.0
2023-06-05 14:00:00,1234.0,9705.0,0.0,4812.0,16584.0,693.0,56.0,0.0,1182.0,28.0,141.0
2023-06-05 15:00:00,917.0,9258.0,0.0,5263.0,17250.0,649.0,56.0,0.0,1188.0,28.0,140.0
2023-06-05 16:00:00,592.0,8773.0,0.0,5997.0,17305.0,658.0,56.0,0.0,1185.0,28.0,140.0
2023-06-05 17:00:00,295.0,7599.0,0.0,6210.0,17302.0,674.0,56.0,0.0,1195.0,28.0,142.0
2023-06-05 18:00:00,85.0,7153.0,0.0,6196.0,17298.0,675.0,56.0,0.0,1189.0,28.0,152.0
2023-06-05 19:00:00,5.0,8510.0,0.0,5711.0,17296.0,720.0,56.0,0.0,1195.0,28.0,168.0
2023-06-05 20:00:00,0.0,11883.0,0.0,5144.0,17296.0,666.0,56.0,0.0,1199.0,28.0,183.0
2023-06-05 21:00:00,0.0,12351.0,0.0,3935.0,17297.0,610.0,56.0,0.0,1197.0,28.0,209.0
2023-06-05 22:00:00,0.0,11541.0,0.0,3354.0,17300.0,530.0,56.0,0.0,1197.0,28.0,220.0
2023-06-05 23:00:00,0.0,11076.0,0.0,2747.0,17296.0,614.0,56.0,0.0,1159.0,28.0,222.0
2023-06-06 00:00:00,14.0,10121.0,0.0,2912.0,17300.0,701.0,56.0,0.0,1171.0,28.0,232.0
2023-06-06 01:00:00,134.0,8224.0,0.0,3728.0,17305.0,749.0,56.0,0.0,1094.0,28.0,230.0
2023-06-06 02:00:00,378.0,5830.0,0.0,5102.0,17306.0,749.0,56.0,0.0,1047.0,28.0,209.0
2023-06-06 03:00:00,650.0,2973.0,0.0,6294.0,17307.0,640.0,56.0,0.0,1031.0,30.0,171.0
2023-06-06 04:00:00,941.0,1140.0,0.0,7067.0,17308.0,681.0,56.0,0.0,1022.0,56.0,159.0
2023-06-06 05:00:00,1191.0,714.0,0.0,7820.0,17308.0,699.0,78.0,2.0,1032.0,56.0,156.0
2023-06-06 06:00:00,1446.0,730.0,0.0,8086.0,17316.0,672.0,115.0,0.0,1032.0,58.0,145.0
2023-06-06 07:00:00,1617.0,909.0,0.0,7936.0,17332.0,673.0,120.0,0.0,1053.0,60.0,139.0
2023-06-06 08:00:00,1668.0,1056.0,0.0,7781.0,17318.0,673.0,120.0,4.0,1057.0,60.0,133.0
2023-06-06 09:00:00,1736.0,1273.0,0.0,7712.0,17302.0,766.0,120.0,1.0,1048.0,60.0,144.0
2023-06-06 10:00:00,1550.0,1395.0,0.0,7536.0,17310.0,845.0,117.0,3.0,1040.0,60.0,141.0
2023-06-06 11:00:00,1309.0,1571.0,0.0,7446.0,17300.0,868.0,108.0,4.0,1055.0,46.0,144.0
2023-06-06 12:00:00,1205.0,1539.0,0.0,7409.0,17201.0,757.0,102.0,4.0,1047.0,32.0,144.0
2023-06-06 13:00:00,1006.0,1446.0,0.0,7276.0,17200.0,675.0,97.0,4.0,1026.0,32.0,144.0
2023-06-06 14:00:00,785.0,1241.0,0.0,7149.0,17205.0,624.0,112.0,4.0,1024.0,32.0,144.0
2023-06-06 15:00:00,585.0,1262.0,0.0,7240.0,17201.0,647.0,112.0,4.0,1050.0,32.0,144.0
2023-06-06 16:00:00,398.0,1107.0,0.0,6687.0,17199.0,620.0,112.0,1.0,1041.0,32.0,145.0
2023-06-06 17:00:00,214.0,1168.0,0.0,7059.0,17207.0,625.0,112.0,0.0,1061.0,32.0,156.0
2023-06-06 18:00:00,62.0,1263.0,0.0,6783.0,17205.0,585.0,112.0,0.0,1084.0,32.0,156.0
2023-06-06 19:00:00,2.0,1469.0,0.0,6934.0,17207.0,511.0,120.0,0.0,1095.0,32.0,167.0
2023-06-06 20:00:00,0.0,1463.0,0.0,6714.0,17215.0,520.0,120.0,0.0,1096.0,32.0,180.0
2023-06-06 21:00:00,0.0,1416.0,0.0,6655.0,17217.0,616.0,120.0,0.0,1103.0,33.0,199.0
2023-06-06 22:00:00,0.0,1406.0,0.0,6593.0,17217.0,645.0,120.0,0.0,1119.0,60.0,216.0
2023-06-06 23:00:00,0.0,1133.0,0.0,6610.0,17217.0,653.0,120.0,0.0,1124.0,60.0,227.0
2023-06-07 00:00:00,14.0,1064.0,0.0,6397.0,17223.0,642.0,120.0,0.0,1123.0,54.0,232.0
2023-06-07 01:00:00,140.0,972.0,0.0,6565.0,17224.0,665.0,125.0,0.0,1116.0,51.0,231.0
2023-06-07 02:00:00,406.0,871.0,0.0,7099.0,17227.0,734.0,132.0,0.0,1103.0,48.0,222.0
2023-06-07 03:00:00,721.0,801.0,0.0,7630.0,17231.0,764.0,132.0,0.0,1108.0,50.0,194.0
2023-06-07 04:00:00,1054.0,404.0,0.0,8377.0,17228.0,804.0,132.0,0.0,1104.0,76.0,172.0
2023-06-07 05:00:00,1364.0,224.0,0.0,8519.0,17224.0,797.0,132.0,0.0,1085.0,84.0,168.0
2023-06-07 06:00:00,1678.0,397.0,0.0,8791.0,17222.0,820.0,132.0,79.0,1132.0,84.0,156.0
2023-06-07 07:00:00,1968.0,937.0,0.0,8644.0,17224.0,864.0,129.0,8.0,1118.0,84.0,146.0
2023-06-07 08:00:00,2152.0,1453.0,0.0,8305.0,17228.0,874.0,127.0,8.0,1096.0,84.0,144.0
2023-06-07 09:00:00,2240.0,1986.0,0.0,7808.0,17231.0,861.0,132.0,7.0,1093.0,84.0,144.0
2023-06-07 10:00:00,2162.0,2410.0,0.0,7861.0,17225.0,856.0,102.0,4.0,1100.0,84.0,139.0
2023-06-07 11:00:00,1966.0,2906.0,0.0,7588.0,17219.0,848.0,97.0,4.0,1097.0,84.0,132.0
2023-06-07 12:00:00,1796.0,3050.0,0.0,7990.0,17206.0,728.0,93.0,0.0,1079.0,84.0,141.0
2023-06-07 13:00:00,1582.0,3016.0,0.0,8008.0,17200.0,684.0,92.0,0.0,1066.0,84.0,144.0
2023-06-07 14:00:00,1272.0,2809.0,0.0,7981.0,17200.0,674.0,108.0,0.0,1045.0,84.0,144.0
2023-06-07 15:00:00,928.0,2747.0,0.0,7634.0,17204.0,776.0,108.0,0.0,1029.0,84.0,144.0
2023-06-07 16:00:00,596.0,2717.0,0.0,7804.0,17205.0,702.0,108.0,1.0,1058.0,84.0,144.0
2023-06-07 17:00:00,304.0,2964.0,0.0,7823.0,17201.0,603.0,108.0,0.0,1021.0,83.0,144.0
2023-06-07 18:00:00,89.0,3547.0,0.0,7748.0,17199.0,623.0,108.0,0.0,1073.0,65.0,154.0
2023-06-07 19:00:00,3.0,5007.0,0.0,7357.0,17197.0,645.0,108.0,0.0,1080.0,29.0,170.0
2023-06-07 20:00:00,0.0,6266.0,0.0,7019.0,17200.0,700.0,108.0,0.0,1090.0,28.0,185.0
2023-06-07 21:00:00,0.0,7332.0,0.0,5677.0,17195.0,688.0,108.0,0.0,1100.0,28.0,207.0
2023-06-07 22:00:00,0.0,8018.0,0.0,5192.0,17248.0,730.0,108.0,0.0,1105.0,28.0,220.0
2023-06-07 23:00:00,0.0,8397.0,0.0,4228.0,17255.0,690.0,108.0,0.0,1113.0,28.0,220.0
2023-06-08 00:00:00,10.0,7802.0,0.0,4366.0,17256.0,739.0,108.0,0.0,1118.0,28.0,226.0
2023-06-08 01:00:00,116.0,6689.0,0.0,4487.0,17252.0,652.0,81.0,0.0,1116.0,28.0,232.0
2023-06-08 02:00:00,334.0,4980.0,0.0,5491.0,17253.0,696.0,56.0,0.0,1097.0,28.0,226.0
2023-06-08 03:00:00,574.0,3794.0,0.0,7126.0,17253.0,562.0,56.0,0.0,1093.0,28.0,190.0
2023-06-08 04:00:00,832.0,2359.0,0.0,7646.0,17251.0,527.0,56.0,0.0,1093.0,28.0,180.0
2023-06-08 05:00:00,1065.0,1872.0,0.0,8424.0,17253.0,592.0,59.0,0.0,1059.0,64.0,170.0
2023-06-08 06:00:00,1331.0,2110.0,0.0,8610.0,17259.0,521.0,64.0,51.0,1049.0,68.0,162.0
2023-06-08 07:00:00,1658.0,2738.0,0.0,8294.0,17256.0,507.0,64.0,52.0,1044.0,57.0,156.0
2023-06-08 08:00:00,1922.0,3764.0,0.0,7442.0,17252.0,501.0,64.0,49.0,1019.0,54.0,165.0
2023-06-08 09:00:00,2066.0,5632.0,0.0,7454.0,17248.0,506.0,64.0,52.0,1008.0,33.0,172.0
2023-06-08 10:00:00,1955.0,7619.0,0.0,6312.0,17249.0,519.0,37.0,0.0,1010.0,31.0,167.0
2023-06-08 11:00:00,1726.0,9056.0,0.0,6595.0,17256.0,557.0,33.0,0.0,1011.0,28.0,156.0
2023-06-08 12:00:00,1594.0,10426.0,0.0,7273.0,17256.0,566.0,3.0,0.0,996.0,28.0,156.0
2023-06-08 13:00:00,1424.0,10848.0,0.0,6572.0,17257.0,526.0,18.0,0.0,1009.0,28.0,157.0
2023-06-08 14:00:00,1129.0,10241.0,0.0,6762.0,17260.0,519.0,55.0,0.0,1021.0,28.0,168.0
2023-06-08 15:00:00,834.0,10986.0,0.0,7045.0,17253.0,528.0,56.0,0.0,980.0,28.0,168.0
2023-06-08 16:00:00,576.0,10789.0,0.0,6354.0,17249.0,507.0,58.0,0.0,1014.0,28.0,168.0
2023-06-08 17:00:00,316.0,10756.0,0.0,6646.0,17253.0,504.0,56.0,0.0,1030.0,28.0,168.0
2023-06-08 18:00:00,102.0,10650.0,0.0,6550.0,17248.0,497.0,52.0,0.0,1024.0,28.0,168.0
2023-06-08 19:00:00,6.0,11064.0,0.0,6184.0,17256.0,503.0,52.0,0.0,1033.0,28.0,177.0
2023-06-08 20:00:00,0.0,11566.0,0.0,5940.0,17258.0,494.0,52.0,0.0,1028.0,28.0,201.0
2023-06-08 21:00:00,0.0,11927.0,0.0,4792.0,17261.0,495.0,52.0,0.0,1040.0,28.0,218.0
2023-06-08 22:00:00,0.0,12200.0,0.0,3637.0,17245.0,574.0,52.0,0.0,1026.0,28.0,221.0
2023-06-08 23:00:00,0.0,12571.0,0.0,3090.0,17239.0,646.0,52.0,0.0,1032.0,28.0,232.0
2023-06-09 00:00:00,19.0,12308.0,0.0,2943.0,17249.0,731.0,52.0,0.0,1029.0,28.0,232.0
2023-06-09 01:00:00,155.0,11859.0,0.0,3130.0,17250.0,725.0,53.0,1.0,1018.0,28.0,234.0
2023-06-09 02:00:00,430.0,9365.0,0.0,4488.0,17252.0,741.0,56.0,4.0,1029.0,28.0,225.0
2023-06-09 03:00:00,758.0,5545.0,0.0,6944.0,17245.0,725.0,56.0,4.0,1042.0,52.0,182.0
2023-06-09 04:00:00,1114.0,4209.0,0.0,7688.0,17244.0,735.0,82.0,2.0,1040.0,82.0,170.0
2023-06-09 05:00:00,1427.0,4664.0,0.0,8208.0,17241.0,586.0,135.0,0.0,1029.0,84.0,168.0
2023-06-09 06:00:00,1720.0,6003.0,0.0,8419.0,17173.0,550.0,116.0,6.0,1039.0,84.0,160.0
2023-06-09 07:00:00,1962.0,7196.0,0.0,8228.0,17131.0,673.0,59.0,36.0,1043.0,84.0,156.0
2023-06-09 08:00:00,2081.0,8144.0,0.0,7955.0,16938.0,619.0,81.0,25.0,1038.0,84.0,148.0
2023-06-09 09:00:00,2166.0,7914.0,0.0,7856.0,16913.0,755.0,125.0,13.0,1017.0,84.0,152.0
2023-06-09 10:00:00,2116.0,7424.0,0.0,8083.0,16842.0,698.0,128.0,8.0,1027.0,82.0,165.0
2023-06-09 11:00:00,1941.0,6484.0,0.0,8251.0,16867.0,741.0,136.0,25.0,1020.0,54.0,141.0
2023-06-09 12:00:00,1778.0,5610.0,0.0,7878.0,16952.0,691.0,136.0,19.0,1017.0,37.0,169.0
2023-06-09 13:00:00,1560.0,4809.0,0.0,8101.0,16906.0,710.0,138.0,0.0,1019.0,44.0,190.0
2023-06-09 14:00:00,1260.0,3937.0,0.0,8209.0,16870.0,740.0,144.0,0.0,1007.0,52.0,151.0
2023-06-09 15:00:00,940.0,3346.0,0.0,8115.0,16867.0,739.0,144.0,0.0,1019.0,81.0,211.0
2023-06-09 16:00:00,624.0,2578.0,0.0,8128.0,16867.0,690.0,144.0,0.0,1016.0,84.0,188.0
2023-06-09 17:00:00,334.0,1765.0,0.0,8099.0,16865.0,619.0,144.0,0.0,1040.0,84.0,144.0
2023-06-09 18:00:00,106.0,1475.0,0.0,8372.0,16866.0,656.0,132.0,0.0,1049.0,57.0,151.0
2023-06-09 19:00:00,6.0,1798.0,0.0,7485.0,16864.0,622.0,128.0,0.0,1014.0,65.0,169.0
2023-06-09 20:00:00,0.0,2377.0,0.0,6754.0,17027.0,685.0,128.0,0.0,1024.0,49.0,191.0
2023-06-09 21:00:00,0.0,3000.0,0.0,5923.0,17196.0,690.0,128.0,0.0,1036.0,80.0,218.0
2023-06-09 22:00:00,0.0,3247.0,0.0,5258.0,17247.0,689.0,128.0,0.0,1035.0,84.0,230.0
