timestamp,generation_solar,generation_wind_onshore,generation_wind_offshore,generation_hydro_pumped_storage,generation_hydro_run_of_river_and_poundage,generation_fossil_gas,generation_biomass,generation_waste,generation_other
2022-12-31 23:00:00,0.0,526.0,0.0,1.0,25.0,26.0,34.0,56.0,12.0
2023-01-01 00:00:00,0.0,505.0,0.0,0.0,25.0,26.0,34.0,56.0,12.0
2023-01-01 01:00:00,0.0,461.0,0.0,0.0,25.0,25.0,34.0,56.0,12.0
2023-01-01 02:00:00,0.0,444.0,0.0,0.0,25.0,25.0,34.0,56.0,12.0
2023-01-01 03:00:00,0.0,427.0,0.0,0.0,25.0,26.0,34.0,56.0,12.0
2023-01-01 04:00:00,0.0,376.0,0.0,0.0,25.0,26.0,33.0,56.0,11.0
2023-01-01 05:00:00,0.0,431.0,0.0,68.0,25.0,26.0,34.0,56.0,10.0
2023-01-01 06:00:00,0.0,507.0,0.0,119.0,47.0,26.0,34.0,56.0,10.0
2023-01-01 07:00:00,6.0,551.0,0.0,120.0,31.0,26.0,34.0,56.0,11.0
2023-01-01 08:00:00,6.0,571.0,0.0,0.0,26.0,26.0,34.0,56.0,12.0
2023-01-01 09:00:00,6.0,572.0,0.0,0.0,26.0,26.0,34.0,56.0,12.0
2023-01-01 10:00:00,6.0,571.0,0.0,0.0,26.0,26.0,34.0,56.0,11.0
2023-01-01 11:00:00,6.0,571.0,0.0,0.0,47.0,26.0,34.0,56.0,11.0
2023-01-01 12:00:00,6.0,569.0,0.0,0.0,47.0,25.0,34.0,56.0,11.0
2023-01-01 13:00:00,6.0,516.0,0.0,0.0,88.0,25.0,34.0,56.0,11.0
2023-01-01 14:00:00,6.0,547.0,0.0,0.0,66.0,25.0,34.0,56.0,10.0
2023-01-01 15:00:00,6.0,571.0,0.0,0.0,64.0,26.0,34.0,56.0,10.0
2023-01-01 16:00:00,6.0,569.0,0.0,0.0,90.0,26.0,34.0,56.0,10.0
2023-01-01 17:00:00,6.0,570.0,0.0,0.0,80.0,26.0,34.0,56.0,10.0
2023-01-01 18:00:00,6.0,565.0,0.0,0.0,88.0,26.0,34.0,55.0,10.0
2023-01-01 19:00:00,6.0,557.0,0.0,0.0,51.0,26.0,34.0,55.0,10.0
2023-01-01 20:00:00,6.0,513.0,0.0,0.0,47.0,26.0,34.0,54.0,10.0
2023-01-01 21:00:00,6.0,407.0,0.0,0.0,50.0,26.0,34.0,50.0,11.0
2023-01-01 22:00:00,6.0,322.0,0.0,0.0,74.0,25.0,34.0,50.0,10.0
2023-01-01 23:00:00,6.0,222.0,0.0,0.0,47.0,25.0,34.0,46.0,10.0
2023-01-02 00:00:00,6.0,188.0,0.0,0.0,57.0,25.0,34.0,40.0,10.0
2023-01-02 01:00:00,6.0,143.0,0.0,0.0,47.0,25.0,34.0,40.0,10.0
2023-01-02 02:00:00,6.0,111.0,0.0,0.0,47.0,26.0,34.0,40.0,10.0
2023-01-02 03:00:00,6.0,41.0,0.0,0.0,47.0,26.0,34.0,40.0,10.0
2023-01-02 04:00:00,6.0,36.0,0.0,0.0,47.0,26.0,34.0,39.0,9.0
2023-01-02 05:00:00,6.0,66.0,0.0,1.0,47.0,26.0,34.0,39.0,10.0
2023-01-02 06:00:00,6.0,84.0,0.0,171.0,68.0,26.0,34.0,39.0,10.0
2023-01-02 07:00:00,6.0,100.0,0.0,172.0,68.0,26.0,34.0,39.0,10.0
2023-01-02 08:00:00,6.0,112.0,0.0,152.0,88.0,27.0,34.0,39.0,10.0
2023-01-02 09:00:00,18.0,126.0,0.0,191.0,92.0,26.0,34.0,38.0,11.0
2023-01-02 10:00:00,17.0,141.0,0.0,53.0,92.0,26.0,34.0,38.0,11.0
2023-01-02 11:00:00,12.0,202.0,0.0,2.0,88.0,26.0,34.0,38.0,10.0
2023-01-02 12:00:00,7.0,267.0,0.0,0.0,88.0,26.0,34.0,38.0,9.0
2023-01-02 13:00:00,2.0,329.0,0.0,0.0,88.0,26.0,34.0,38.0,9.0
2023-01-02 14:00:00,0.0,370.0,0.0,181.0,88.0,26.0,34.0,38.0,9.0
2023-01-02 15:00:00,0.0,392.0,0.0,190.0,91.0,26.0,34.0,38.0,9.0
2023-01-02 16:00:00,0.0,443.0,0.0,181.0,88.0,26.0,34.0,38.0,10.0
2023-01-02 17:00:00,0.0,492.0,0.0,119.0,88.0,26.0,34.0,38.0,10.0
2023-01-02 18:00:00,0.0,521.0,0.0,113.0,88.0,27.0,34.0,38.0,10.0
2023-01-02 19:00:00,0.0,545.0,0.0,0.0,88.0,26.0,34.0,38.0,9.0
2023-01-02 20:00:00,0.0,535.0,0.0,0.0,88.0,26.0,34.0,38.0,9.0
2023-01-02 21:00:00,0.0,549.0,0.0,0.0,47.0,26.0,34.0,39.0,10.0
2023-01-02 22:00:00,0.0,549.0,0.0,0.0,47.0,26.0,34.0,40.0,9.0
2023-01-02 23:00:00,0.0,560.0,0.0,0.0,47.0,26.0,34.0,49.0,8.0
2023-01-03 00:00:00,0.0,558.0,0.0,0.0,47.0,26.0,34.0,54.0,8.0
2023-01-03 01:00:00,0.0,555.0,0.0,0.0,47.0,26.0,34.0,55.0,9.0
2023-01-03 02:00:00,0.0,528.0,0.0,0.0,50.0,26.0,34.0,56.0,8.0
2023-01-03 03:00:00,0.0,530.0,0.0,0.0,50.0,26.0,34.0,55.0,8.0
2023-01-03 04:00:00,0.0,563.0,0.0,0.0,50.0,26.0,34.0,55.0,9.0
2023-01-03 05:00:00,0.0,566.0,0.0,34.0,90.0,26.0,34.0,54.0,9.0
2023-01-03 06:00:00,0.0,569.0,0.0,196.0,96.0,26.0,34.0,54.0,8.0
2023-01-03 07:00:00,5.0,567.0,0.0,193.0,96.0,26.0,34.0,54.0,9.0
2023-01-03 08:00:00,15.0,560.0,0.0,178.0,96.0,27.0,34.0,54.0,9.0
2023-01-03 09:00:00,20.0,548.0,0.0,191.0,96.0,26.0,34.0,54.0,10.0
2023-01-03 10:00:00,28.0,532.0,0.0,202.0,96.0,26.0,34.0,54.0,10.0
2023-01-03 11:00:00,24.0,515.0,0.0,202.0,98.0,26.0,34.0,54.0,9.0
2023-01-03 12:00:00,14.0,477.0,0.0,250.0,98.0,26.0,34.0,54.0,9.0
2023-01-03 13:00:00,4.0,423.0,0.0,454.0,98.0,26.0,34.0,54.0,9.0
2023-01-03 14:00:00,0.0,426.0,0.0,407.0,98.0,26.0,34.0,54.0,9.0
2023-01-03 15:00:00,0.0,423.0,0.0,401.0,98.0,26.0,34.0,54.0,10.0
2023-01-03 16:00:00,0.0,384.0,0.0,404.0,98.0,26.0,34.0,54.0,9.0
2023-01-03 17:00:00,0.0,331.0,0.0,465.0,98.0,26.0,34.0,54.0,9.0
2023-01-03 18:00:00,0.0,320.0,0.0,351.0,98.0,26.0,34.0,54.0,9.0
2023-01-03 19:00:00,0.0,257.0,0.0,51.0,98.0,26.0,34.0,55.0,9.0
2023-01-03 20:00:00,0.0,239.0,0.0,0.0,98.0,26.0,34.0,55.0,9.0
2023-01-03 21:00:00,0.0,202.0,0.0,0.0,98.0,26.0,34.0,55.0,9.0
2023-01-03 22:00:00,0.0,149.0,0.0,0.0,92.0,26.0,34.0,55.0,9.0
2023-01-03 23:00:00,0.0,130.0,0.0,0.0,94.0,25.0,34.0,56.0,9.0
2023-01-04 00:00:00,0.0,120.0,0.0,0.0,94.0,25.0,34.0,56.0,9.0
2023-01-04 01:00:00,0.0,91.0,0.0,0.0,88.0,26.0,34.0,56.0,9.0
2023-01-04 02:00:00,0.0,87.0,0.0,0.0,88.0,26.0,34.0,55.0,9.0
2023-01-04 03:00:00,0.0,66.0,0.0,0.0,93.0,26.0,34.0,55.0,8.0
2023-01-04 04:00:00,0.0,47.0,0.0,62.0,94.0,26.0,34.0,55.0,9.0
2023-01-04 05:00:00,0.0,48.0,0.0,174.0,97.0,26.0,34.0,55.0,9.0
2023-01-04 06:00:00,0.0,80.0,0.0,338.0,97.0,26.0,34.0,55.0,9.0
2023-01-04 07:00:00,10.0,105.0,0.0,267.0,96.0,27.0,34.0,55.0,9.0
2023-01-04 08:00:00,34.0,112.0,0.0,248.0,96.0,26.0,34.0,55.0,9.0
2023-01-04 09:00:00,61.0,120.0,0.0,140.0,96.0,24.0,34.0,55.0,9.0
2023-01-04 10:00:00,55.0,120.0,0.0,0.0,93.0,24.0,34.0,54.0,10.0
2023-01-04 11:00:00,42.0,120.0,0.0,51.0,96.0,26.0,34.0,54.0,9.0
2023-01-04 12:00:00,26.0,130.0,0.0,51.0,96.0,27.0,34.0,54.0,8.0
2023-01-04 13:00:00,6.0,207.0,0.0,0.0,96.0,27.0,34.0,54.0,8.0
2023-01-04 14:00:00,0.0,322.0,0.0,168.0,89.0,27.0,34.0,54.0,8.0
2023-01-04 15:00:00,0.0,428.0,0.0,162.0,47.0,26.0,34.0,54.0,8.0
2023-01-04 16:00:00,0.0,445.0,0.0,173.0,88.0,26.0,34.0,54.0,8.0
2023-01-04 17:00:00,0.0,433.0,0.0,0.0,88.0,26.0,34.0,54.0,8.0
2023-01-04 18:00:00,0.0,368.0,0.0,51.0,95.0,24.0,34.0,55.0,9.0
2023-01-04 19:00:00,0.0,337.0,0.0,0.0,96.0,24.0,34.0,55.0,10.0
2023-01-04 20:00:00,0.0,296.0,0.0,0.0,74.0,23.0,34.0,55.0,10.0
2023-01-04 21:00:00,0.0,246.0,0.0,0.0,50.0,23.0,34.0,55.0,9.0
2023-01-04 22:00:00,0.0,211.0,0.0,0.0,74.0,22.0,34.0,55.0,9.0
2023-01-04 23:00:00,0.0,247.0,0.0,0.0,57.0,23.0,34.0,55.0,9.0
2023-01-05 00:00:00,0.0,280.0,0.0,0.0,61.0,22.0,34.0,55.0,9.0
2023-01-05 01:00:00,0.0,319.0,0.0,0.0,47.0,23.0,34.0,55.0,9.0
2023-01-05 02:00:00,0.0,306.0,0.0,0.0,47.0,23.0,34.0,55.0,9.0
2023-01-05 03:00:00,0.0,262.0,0.0,0.0,47.0,23.0,34.0,55.0,9.0
2023-01-05 04:00:00,0.0,269.0,0.0,0.0,47.0,22.0,34.0,55.0,9.0
2023-01-05 05:00:00,0.0,256.0,0.0,0.0,68.0,23.0,34.0,54.0,9.0
2023-01-05 06:00:00,0.0,216.0,0.0,35.0,94.0,23.0,35.0,54.0,9.0
2023-01-05 07:00:00,2.0,177.0,0.0,256.0,92.0,23.0,35.0,54.0,9.0
2023-01-05 08:00:00,4.0,161.0,0.0,239.0,93.0,23.0,34.0,54.0,10.0
2023-01-05 09:00:00,7.0,206.0,0.0,175.0,88.0,24.0,34.0,54.0,10.0
2023-01-05 10:00:00,8.0,264.0,0.0,136.0,96.0,24.0,34.0,54.0,10.0
2023-01-05 11:00:00,8.0,304.0,0.0,135.0,88.0,24.0,34.0,54.0,9.0
2023-01-05 12:00:00,5.0,357.0,0.0,181.0,88.0,24.0,35.0,54.0,8.0
2023-01-05 13:00:00,1.0,392.0,0.0,200.0,91.0,24.0,35.0,53.0,8.0
2023-01-05 14:00:00,0.0,440.0,0.0,410.0,96.0,24.0,34.0,53.0,8.0
2023-01-05 15:00:00,0.0,437.0,0.0,401.0,96.0,23.0,34.0,53.0,8.0
2023-01-05 16:00:00,0.0,433.0,0.0,392.0,92.0,23.0,34.0,51.0,8.0
2023-01-05 17:00:00,0.0,390.0,0.0,383.0,88.0,23.0,34.0,53.0,8.0
2023-01-05 18:00:00,0.0,354.0,0.0,383.0,90.0,23.0,34.0,54.0,8.0
2023-01-05 19:00:00,0.0,297.0,0.0,1.0,88.0,23.0,34.0,54.0,8.0
2023-01-05 20:00:00,0.0,236.0,0.0,0.0,62.0,23.0,34.0,54.0,8.0
2023-01-05 21:00:00,0.0,211.0,0.0,0.0,64.0,24.0,34.0,54.0,8.0
2023-01-05 22:00:00,0.0,196.0,0.0,0.0,47.0,24.0,34.0,54.0,8.0
2023-01-05 23:00:00,0.0,169.0,0.0,0.0,50.0,24.0,34.0,53.0,8.0
2023-01-06 00:00:00,0.0,137.0,0.0,0.0,50.0,23.0,34.0,54.0,8.0
2023-01-06 01:00:00,0.0,122.0,0.0,0.0,50.0,23.0,34.0,54.0,8.0
2023-01-06 02:00:00,0.0,91.0,0.0,0.0,69.0,23.0,34.0,54.0,8.0
2023-01-06 03:00:00,0.0,81.0,0.0,0.0,68.0,23.0,34.0,54.0,8.0
2023-01-06 04:00:00,0.0,76.0,0.0,0.0,50.0,23.0,34.0,54.0,8.0
2023-01-06 05:00:00,0.0,77.0,0.0,0.0,50.0,23.0,34.0,53.0,9.0
2023-01-06 06:00:00,0.0,81.0,0.0,217.0,95.0,24.0,34.0,53.0,9.0
2023-01-06 07:00:00,28.0,91.0,0.0,328.0,97.0,24.0,34.0,53.0,9.0
2023-01-06 08:00:00,72.0,87.0,0.0,150.0,97.0,24.0,34.0,52.0,10.0
2023-01-06 09:00:00,86.0,91.0,0.0,0.0,96.0,24.0,34.0,52.0,10.0
2023-01-06 10:00:00,106.0,94.0,0.0,0.0,96.0,24.0,34.0,50.0,9.0
2023-01-06 11:00:00,111.0,108.0,0.0,0.0,89.0,24.0,34.0,52.0,8.0
2023-01-06 12:00:00,75.0,93.0,0.0,117.0,96.0,23.0,34.0,52.0,8.0
2023-01-06 13:00:00,22.0,108.0,0.0,42.0,95.0,23.0,34.0,52.0,7.0
2023-01-06 14:00:00,0.0,188.0,0.0,1.0,70.0,23.0,34.0,52.0,8.0
2023-01-06 15:00:00,0.0,262.0,0.0,0.0,96.0,23.0,34.0,52.0,8.0
2023-01-06 16:00:00,0.0,296.0,0.0,0.0,88.0,23.0,34.0,52.0,8.0
2023-01-06 17:00:00,0.0,333.0,0.0,0.0,88.0,23.0,34.0,52.0,8.0
2023-01-06 18:00:00,0.0,312.0,0.0,0.0,92.0,23.0,34.0,52.0,8.0
2023-01-06 19:00:00,0.0,291.0,0.0,0.0,47.0,23.0,34.0,52.0,8.0
2023-01-06 20:00:00,0.0,323.0,0.0,0.0,47.0,23.0,34.0,52.0,9.0
2023-01-06 21:00:00,0.0,347.0,0.0,0.0,47.0,23.0,34.0,53.0,8.0
2023-01-06 22:00:00,0.0,363.0,0.0,0.0,59.0,23.0,34.0,53.0,8.0
2023-01-06 23:00:00,0.0,367.0,0.0,48.0,73.0,23.0,34.0,53.0,8.0
2023-01-07 00:00:00,0.0,345.0,0.0,1.0,47.0,23.0,34.0,53.0,8.0
2023-01-07 01:00:00,0.0,341.0,0.0,0.0,58.0,23.0,34.0,53.0,8.0
2023-01-07 02:00:00,0.0,308.0,0.0,0.0,58.0,23.0,34.0,54.0,8.0
2023-01-07 03:00:00,0.0,315.0,0.0,0.0,84.0,23.0,34.0,54.0,8.0
2023-01-07 04:00:00,0.0,314.0,0.0,0.0,54.0,23.0,34.0,54.0,7.0
2023-01-07 05:00:00,0.0,276.0,0.0,0.0,75.0,23.0,34.0,53.0,7.0
2023-01-07 06:00:00,0.0,248.0,0.0,0.0,68.0,23.0,34.0,53.0,7.0
2023-01-07 07:00:00,4.0,227.0,0.0,0.0,76.0,23.0,34.0,53.0,7.0
2023-01-07 08:00:00,12.0,213.0,0.0,0.0,98.0,23.0,34.0,53.0,7.0
2023-01-07 09:00:00,19.0,185.0,0.0,0.0,98.0,23.0,34.0,53.0,8.0
2023-01-07 10:00:00,21.0,164.0,0.0,0.0,98.0,23.0,34.0,52.0,8.0
2023-01-07 11:00:00,16.0,134.0,0.0,0.0,90.0,23.0,34.0,53.0,8.0
2023-01-07 12:00:00,9.0,108.0,0.0,0.0,75.0,23.0,34.0,53.0,8.0
2023-01-07 13:00:00,3.0,90.0,0.0,0.0,92.0,23.0,34.0,53.0,7.0
2023-01-07 14:00:00,0.0,79.0,0.0,0.0,80.0,23.0,34.0,53.0,7.0
2023-01-07 15:00:00,0.0,76.0,0.0,0.0,98.0,23.0,34.0,53.0,8.0
2023-01-07 16:00:00,0.0,63.0,0.0,84.0,98.0,23.0,34.0,53.0,8.0
2023-01-07 17:00:00,0.0,57.0,0.0,0.0,98.0,23.0,34.0,53.0,8.0
2023-01-07 18:00:00,0.0,62.0,0.0,61.0,82.0,23.0,34.0,53.0,8.0
2023-01-07 19:00:00,0.0,63.0,0.0,94.0,65.0,23.0,34.0,53.0,8.0
2023-01-07 20:00:00,0.0,65.0,0.0,95.0,68.0,23.0,34.0,53.0,9.0
2023-01-07 21:00:00,0.0,71.0,0.0,51.0,62.0,23.0,34.0,53.0,9.0
2023-01-07 22:00:00,0.0,80.0,0.0,152.0,66.0,23.0,34.0,53.0,9.0
2023-01-07 23:00:00,0.0,86.0,0.0,0.0,75.0,23.0,34.0,54.0,8.0
2023-01-08 00:00:00,0.0,98.0,0.0,0.0,75.0,23.0,34.0,54.0,8.0
2023-01-08 01:00:00,0.0,115.0,0.0,0.0,74.0,23.0,34.0,54.0,8.0
2023-01-08 02:00:00,0.0,130.0,0.0,0.0,54.0,23.0,34.0,54.0,8.0
2023-01-08 03:00:00,0.0,149.0,0.0,0.0,54.0,23.0,34.0,55.0,8.0
2023-01-08 04:00:00,0.0,133.0,0.0,0.0,46.0,23.0,34.0,55.0,8.0
2023-01-08 05:00:00,0.0,159.0,0.0,0.0,60.0,23.0,34.0,54.0,8.0
2023-01-08 06:00:00,0.0,179.0,0.0,78.0,64.0,23.0,34.0,54.0,8.0
2023-01-08 07:00:00,4.0,194.0,0.0,74.0,59.0,23.0,34.0,55.0,8.0
2023-01-08 08:00:00,12.0,217.0,0.0,85.0,67.0,24.0,34.0,54.0,8.0
2023-01-08 09:00:00,17.0,251.0,0.0,167.0,71.0,23.0,34.0,54.0,7.0
2023-01-08 10:00:00,20.0,252.0,0.0,86.0,49.0,24.0,34.0,54.0,8.0
2023-01-08 11:00:00,18.0,290.0,0.0,0.0,49.0,23.0,34.0,54.0,8.0
2023-01-08 12:00:00,11.0,337.0,0.0,0.0,49.0,23.0,34.0,54.0,8.0
2023-01-08 13:00:00,3.0,394.0,0.0,0.0,48.0,23.0,34.0,54.0,8.0
2023-01-08 14:00:00,0.0,405.0,0.0,0.0,48.0,24.0,34.0,54.0,8.0
2023-01-08 15:00:00,0.0,440.0,0.0,0.0,50.0,24.0,34.0,54.0,8.0
2023-01-08 16:00:00,0.0,486.0,0.0,0.0,47.0,23.0,34.0,54.0,8.0
2023-01-08 17:00:00,0.0,500.0,0.0,0.0,50.0,24.0,34.0,54.0,8.0
2023-01-08 18:00:00,0.0,522.0,0.0,0.0,47.0,23.0,34.0,54.0,8.0
2023-01-08 19:00:00,0.0,493.0,0.0,0.0,47.0,23.0,34.0,54.0,8.0
2023-01-08 20:00:00,0.0,461.0,0.0,0.0,47.0,23.0,34.0,55.0,8.0
2023-01-08 21:00:00,0.0,432.0,0.0,0.0,47.0,24.0,34.0,55.0,8.0
2023-01-08 22:00:00,0.0,423.0,0.0,0.0,48.0,24.0,34.0,54.0,8.0
2023-01-08 23:00:00,0.0,359.0,0.0,0.0,25.0,24.0,34.0,55.0,8.0
2023-01-09 00:00:00,0.0,362.0,0.0,0.0,25.0,24.0,34.0,55.0,9.0
2023-01-09 01:00:00,0.0,374.0,0.0,0.0,24.0,24.0,34.0,55.0,9.0
2023-01-09 02:00:00,0.0,361.0,0.0,0.0,24.0,23.0,34.0,55.0,9.0
2023-01-09 03:00:00,0.0,330.0,0.0,0.0,25.0,23.0,34.0,55.0,9.0
2023-01-09 04:00:00,0.0,310.0,0.0,0.0,40.0,23.0,34.0,54.0,8.0
2023-01-09 05:00:00,0.0,297.0,0.0,94.0,26.0,24.0,34.0,54.0,9.0
2023-01-09 06:00:00,0.0,259.0,0.0,355.0,49.0,24.0,34.0,54.0,10.0
2023-01-09 07:00:00,3.0,234.0,0.0,407.0,49.0,24.0,34.0,54.0,11.0
2023-01-09 08:00:00,7.0,264.0,0.0,238.0,60.0,24.0,34.0,54.0,10.0
2023-01-09 09:00:00,13.0,240.0,0.0,249.0,66.0,23.0,34.0,53.0,10.0
2023-01-09 10:00:00,14.0,255.0,0.0,269.0,78.0,23.0,34.0,54.0,10.0
2023-01-09 11:00:00,11.0,279.0,0.0,211.0,96.0,23.0,34.0,53.0,11.0
2023-01-09 12:00:00,7.0,292.0,0.0,173.0,98.0,23.0,34.0,53.0,10.0
2023-01-09 13:00:00,2.0,283.0,0.0,195.0,98.0,23.0,34.0,53.0,8.0
2023-01-09 14:00:00,0.0,271.0,0.0,269.0,98.0,23.0,34.0,53.0,9.0
2023-01-09 15:00:00,0.0,290.0,0.0,205.0,98.0,23.0,34.0,53.0,8.0
2023-01-09 16:00:00,0.0,289.0,0.0,375.0,98.0,23.0,34.0,53.0,9.0
2023-01-09 17:00:00,0.0,285.0,0.0,391.0,98.0,22.0,34.0,54.0,9.0
2023-01-09 18:00:00,0.0,266.0,0.0,375.0,98.0,22.0,34.0,53.0,9.0
2023-01-09 19:00:00,0.0,227.0,0.0,195.0,97.0,22.0,34.0,54.0,9.0
2023-01-09 20:00:00,0.0,200.0,0.0,86.0,98.0,23.0,34.0,54.0,9.0
2023-01-09 21:00:00,0.0,182.0,0.0,1.0,55.0,23.0,34.0,54.0,10.0
2023-01-09 22:00:00,0.0,167.0,0.0,0.0,26.0,23.0,34.0,54.0,9.0
2023-01-09 23:00:00,0.0,112.0,0.0,0.0,45.0,23.0,34.0,53.0,9.0
2023-01-10 00:00:00,0.0,83.0,0.0,0.0,52.0,22.0,34.0,53.0,9.0
2023-01-10 01:00:00,0.0,73.0,0.0,0.0,49.0,22.0,34.0,54.0,9.0
2023-01-10 02:00:00,0.0,76.0,0.0,0.0,25.0,23.0,34.0,54.0,9.0
2023-01-10 03:00:00,0.0,80.0,0.0,0.0,38.0,23.0,34.0,54.0,9.0
2023-01-10 04:00:00,0.0,82.0,0.0,0.0,45.0,23.0,34.0,54.0,9.0
2023-01-10 05:00:00,0.0,99.0,0.0,68.0,87.0,23.0,34.0,54.0,9.0
2023-01-10 06:00:00,0.0,120.0,0.0,203.0,80.0,23.0,34.0,53.0,9.0
2023-01-10 07:00:00,2.0,136.0,0.0,204.0,83.0,23.0,34.0,54.0,9.0
2023-01-10 08:00:00,4.0,148.0,0.0,186.0,69.0,22.0,34.0,54.0,9.0
2023-01-10 09:00:00,5.0,136.0,0.0,200.0,71.0,22.0,34.0,54.0,9.0
2023-01-10 10:00:00,6.0,113.0,0.0,192.0,68.0,22.0,34.0,53.0,9.0
2023-01-10 11:00:00,5.0,101.0,0.0,55.0,91.0,22.0,34.0,54.0,10.0
2023-01-10 12:00:00,3.0,82.0,0.0,51.0,86.0,22.0,34.0,54.0,10.0
2023-01-10 13:00:00,1.0,77.0,0.0,1.0,97.0,22.0,34.0,54.0,9.0
2023-01-10 14:00:00,0.0,75.0,0.0,1.0,97.0,22.0,34.0,53.0,9.0
2023-01-10 15:00:00,0.0,72.0,0.0,193.0,73.0,22.0,34.0,54.0,9.0
2023-01-10 16:00:00,0.0,68.0,0.0,197.0,78.0,22.0,34.0,54.0,9.0
2023-01-10 17:00:00,0.0,84.0,0.0,185.0,68.0,21.0,34.0,54.0,9.0
2023-01-10 18:00:00,0.0,106.0,0.0,142.0,68.0,21.0,34.0,54.0,8.0
2023-01-10 19:00:00,0.0,92.0,0.0,180.0,68.0,21.0,34.0,54.0,8.0
2023-01-10 20:00:00,0.0,109.0,0.0,1.0,72.0,21.0,34.0,54.0,8.0
2023-01-10 21:00:00,0.0,95.0,0.0,0.0,25.0,21.0,34.0,55.0,8.0
2023-01-10 22:00:00,0.0,90.0,0.0,0.0,25.0,21.0,34.0,54.0,8.0
2023-01-10 23:00:00,0.0,81.0,0.0,0.0,25.0,21.0,34.0,55.0,8.0
2023-01-11 00:00:00,0.0,90.0,0.0,0.0,25.0,22.0,34.0,55.0,8.0
2023-01-11 01:00:00,0.0,97.0,0.0,0.0,25.0,21.0,34.0,55.0,8.0
2023-01-11 02:00:00,0.0,112.0,0.0,0.0,25.0,21.0,34.0,55.0,8.0
2023-01-11 03:00:00,0.0,148.0,0.0,0.0,25.0,21.0,34.0,55.0,8.0
2023-01-11 04:00:00,0.0,186.0,0.0,0.0,25.0,21.0,34.0,54.0,8.0
2023-01-11 05:00:00,0.0,215.0,0.0,68.0,59.0,21.0,34.0,54.0,8.0
2023-01-11 06:00:00,0.0,260.0,0.0,204.0,94.0,22.0,34.0,53.0,11.0
2023-01-11 07:00:00,4.0,311.0,0.0,174.0,94.0,22.0,34.0,54.0,11.0
2023-01-11 08:00:00,11.0,355.0,0.0,179.0,94.0,22.0,34.0,54.0,10.0
2023-01-11 09:00:00,17.0,370.0,0.0,141.0,25.0,22.0,34.0,54.0,10.0
2023-01-11 10:00:00,19.0,413.0,0.0,130.0,25.0,21.0,34.0,54.0,10.0
2023-01-11 11:00:00,17.0,416.0,0.0,130.0,25.0,21.0,34.0,54.0,9.0
2023-01-11 12:00:00,11.0,434.0,0.0,152.0,25.0,21.0,34.0,54.0,9.0
2023-01-11 13:00:00,4.0,471.0,0.0,152.0,25.0,21.0,34.0,54.0,8.0
2023-01-11 14:00:00,0.0,509.0,0.0,97.0,90.0,21.0,34.0,54.0,9.0
2023-01-11 15:00:00,0.0,546.0,0.0,0.0,68.0,21.0,34.0,52.0,8.0
2023-01-11 16:00:00,0.0,546.0,0.0,0.0,96.0,21.0,34.0,54.0,8.0
2023-01-11 17:00:00,0.0,531.0,0.0,0.0,98.0,21.0,34.0,54.0,8.0
2023-01-11 18:00:00,0.0,505.0,0.0,0.0,47.0,21.0,34.0,54.0,8.0
2023-01-11 19:00:00,0.0,469.0,0.0,0.0,47.0,21.0,34.0,54.0,8.0
2023-01-11 20:00:00,0.0,447.0,0.0,0.0,47.0,21.0,34.0,54.0,8.0
2023-01-11 21:00:00,0.0,446.0,0.0,0.0,47.0,21.0,33.0,55.0,8.0
2023-01-11 22:00:00,0.0,421.0,0.0,0.0,25.0,21.0,34.0,55.0,8.0
2023-01-11 23:00:00,0.0,392.0,0.0,0.0,25.0,21.0,34.0,55.0,8.0
2023-01-12 00:00:00,0.0,376.0,0.0,0.0,49.0,21.0,34.0,56.0,8.0
2023-01-12 01:00:00,0.0,363.0,0.0,0.0,25.0,21.0,34.0,55.0,10.0
2023-01-12 02:00:00,0.0,338.0,0.0,0.0,25.0,21.0,34.0,55.0,10.0
2023-01-12 03:00:00,0.0,332.0,0.0,0.0,25.0,21.0,34.0,55.0,10.0
2023-01-12 04:00:00,0.0,312.0,0.0,0.0,25.0,21.0,34.0,54.0,10.0
2023-01-12 05:00:00,0.0,300.0,0.0,98.0,65.0,22.0,34.0,54.0,12.0
2023-01-12 06:00:00,0.0,303.0,0.0,88.0,97.0,22.0,34.0,54.0,11.0
2023-01-12 07:00:00,3.0,339.0,0.0,67.0,51.0,21.0,34.0,53.0,11.0
2023-01-12 08:00:00,7.0,386.0,0.0,78.0,47.0,21.0,34.0,55.0,11.0
2023-01-12 09:00:00,14.0,405.0,0.0,0.0,92.0,21.0,34.0,55.0,11.0
2023-01-12 10:00:00,15.0,455.0,0.0,0.0,68.0,21.0,34.0,54.0,10.0
2023-01-12 11:00:00,14.0,489.0,0.0,0.0,68.0,21.0,34.0,54.0,10.0
2023-01-12 12:00:00,11.0,458.0,0.0,96.0,47.0,21.0,34.0,53.0,10.0
2023-01-12 13:00:00,4.0,436.0,0.0,1.0,95.0,21.0,34.0,54.0,9.0
2023-01-12 14:00:00,0.0,468.0,0.0,0.0,98.0,21.0,34.0,54.0,8.0
2023-01-12 15:00:00,0.0,519.0,0.0,0.0,98.0,21.0,34.0,54.0,8.0
2023-01-12 16:00:00,0.0,559.0,0.0,0.0,98.0,21.0,34.0,53.0,8.0
2023-01-12 17:00:00,0.0,583.0,0.0,0.0,98.0,21.0,34.0,54.0,8.0
