epoch,train_loss,val_loss,train_r2,val_r2,train_mae,val_mae
1,0.4257312920960513,0.6602856636047363,-0.022037448646198405,-0.7353343709192537,802.4286,919.8827
2,0.3845034664327448,0.6425889253616333,0.09635665169474471,-0.633562791476041,753.78754,889.0085
3,0.3745440339500254,0.6385437786579132,0.12206095213425379,-0.6342596319829207,741.2491,885.4305
4,0.3695962691848928,0.6543165385723114,0.13396932069992545,-0.6862818001957127,735.13794,907.7168
5,0.36495458104393697,0.651999580860138,0.1461471420931585,-0.666278317152613,728.56836,902.7931
6,0.3633895936337384,0.6576293110847473,0.1499048779192756,-0.6786161928891278,727.56726,904.78485
7,0.3624292159622366,0.663897705078125,0.15227612117799966,-0.727533201600277,725.24585,925.4536
8,0.3620667511766607,0.6836803495883942,0.1528726775354649,-0.7698952720730879,725.44354,944.0172
9,0.36071923077106477,0.6530913889408112,0.15594757726050473,-0.6806960683148413,723.0256,913.1608
10,0.35590071976184845,0.6973824918270111,0.17152581319795962,-0.810300813852338,717.2476,962.0073
11,0.3475252612070604,0.6415949106216431,0.19201888623009838,-0.6408116099392375,706.4178,892.1644
12,0.3415986594828692,0.6739842653274536,0.20639866127008522,-0.7428751717941473,699.21344,934.84015
13,0.3384860025210814,0.6659688651561737,0.214332566852367,-0.7465186828772893,695.1102,928.8309
14,0.339984037659385,0.7023965358734131,0.21074276426390076,-0.8739602676545747,696.5033,980.4547
15,0.3395078331232071,0.6506428778171539,0.21166407998429349,-0.7081999447252038,696.1388,914.2531
16,0.3376952360976826,0.6551467537879944,0.21617083605965842,-0.7142453967613654,693.1797,922.01447
17,0.32977288988503545,0.7022322714328766,0.23725154314533553,-0.837997075486655,683.24146,962.7189
18,0.32420493472706186,0.6888477861881256,0.2509575264249322,-0.8213261173803117,676.3231,960.35236
19,0.3197516463019631,0.6873991072177887,0.26226133712022304,-0.8278343601257964,671.3439,967.5798
20,0.3175282594832507,0.689530324935913,0.2678159265189969,-0.8743051072450838,667.55756,976.3187
