epoch,train_loss,val_loss,train_r2,val_r2,train_mae,val_mae
1,1.039619622447274,2.7989744186401366,-0.028530510902576318,-1.5413025106887521,812.47687,1089.3506
2,0.7967020311138847,2.2811985850334167,0.20630372324249233,-1.2041114887746618,703.87805,1033.7893
3,0.7101334192536094,2.069992554187775,0.29006862319044324,-1.0149018263736598,664.6573,1001.98083
4,0.6613457679748536,1.980338180065155,0.3372751653323486,-0.9479492042796396,641.0447,991.22345
5,0.6295668759129264,1.9294057965278626,0.36807746983438344,-0.9190194264730804,624.8062,985.2543
6,0.605837753686038,1.8990776419639588,0.3912128424472556,-0.9105721579330058,612.192,982.4176
7,0.5869104753841053,1.8784910798072816,0.4097742722732588,-0.9086832134382232,601.9004,981.08417
8,0.5713812134482644,1.8615901827812196,0.4250752943523251,-0.9065094493542081,593.2918,980.0052
9,0.5583478244868192,1.8475669741630554,0.4379588462631636,-0.9034616780637101,585.926,979.0924
10,0.5472408782352101,1.8330799221992493,0.4489725518886541,-0.89787081939837,579.55035,977.645
11,0.5375560094009746,1.8215101957321167,0.45858911515340284,-0.8932282832507225,573.9315,976.61444
12,0.5290518782355569,1.8088805675506592,0.46705334144101285,-0.8871224500248317,568.9472,975.0607
13,0.5214832018722187,1.7990864992141724,0.4745878036515673,-0.8828919263796395,564.4829,973.9874
14,0.5147044403986497,1.7887720704078673,0.481345446736977,-0.8780627619745088,560.45935,972.5658
15,0.50859787680886,1.780466902256012,0.4874317401967838,-0.8745683214168807,556.81775,971.4701
16,0.5030652609738436,1.7718589425086975,0.4929502150280946,-0.8705681114028312,553.5098,970.1439
17,0.49803075248544865,1.764600694179535,0.4979702805508654,-0.8672995869018066,550.4861,969.0309
18,0.49343050772493535,1.7569709181785584,0.5025598469044995,-0.8634365536134571,547.7205,967.70496
19,0.4892059553753246,1.7504204034805297,0.5067729567551542,-0.8601322584867985,545.17053,966.56525
20,0.4853165019642223,1.743358838558197,0.5106539253298468,-0.856213515577366,542.82025,965.2178
21,0.4817153505303643,1.7374037384986878,0.514245192033043,-0.852978491159651,540.63684,964.1029
22,0.4783794638785449,1.7306933760643006,0.5175739165845638,-0.8490390472056539,538.60834,962.7375
23,0.4752690382979133,1.7253319025039673,0.520674930209142,-0.8460525537905678,536.7165,961.6693
24,0.47237379388375716,1.7188084244728088,0.5235637014937757,-0.8421089439950974,534.953,960.2715
25,0.46965709653767673,1.7140357136726379,0.5262708709860509,-0.8394970146167843,533.301,959.28906
26,0.46711413020437415,1.7076408922672273,0.528807540322214,-0.8355919226202294,531.7499,957.85724
27,0.4647165683182803,1.7033380806446075,0.5311956168200932,-0.8334093071299705,530.29785,956.9525
28,0.462456860054623,1.6971753358840942,0.533448591756016,-0.8295990143483495,528.9256,955.51575
29,0.46032550551674584,1.6932436227798462,0.5355709569602831,-0.8281273115133645,527.6432,954.7052
30,0.45830513455651023,1.687149041891098,0.5375839944816414,-0.8235846444870786,526.42194,953.1124
31,0.45640577159144663,1.68439581990242,0.5394751103490385,-0.8254783831422492,525.29034,952.8633
32,0.45460513857277957,1.6760002315044402,0.5412678694748815,-0.8130260755155234,524.21155,949.74884
33,0.452979343587702,1.679334133863449,0.5428870010274813,-0.8329728968734782,523.29395,952.8649
34,0.45132365064187485,1.663733971118927,0.5445346621400999,-0.7978167215944716,522.2497,945.3797
35,0.44975399374961855,1.6705606997013092,0.5461021525628121,-0.8280273071738952,521.31116,950.47675
36,0.4482387082143263,1.6582736909389495,0.5476080297238485,-0.8017289505692444,520.35706,944.8336
37,0.4468218662522056,1.6595476984977722,0.5490236845334625,-0.8151817765132915,519.47784,946.5488
38,0.445499109138142,1.6511806428432465,0.5503369383915188,-0.7984687974495971,518.6836,943.277
39,0.4444100466641513,1.6481780111789703,0.5514291512938854,-0.801215929194058,518.05664,942.13196
40,0.44317517388950695,1.6433824062347413,0.5526542426275003,-0.7916177762035339,517.2676,941.62634
41,0.44206228933551095,1.6382543385028838,0.5537611191210103,-0.7887445792602019,516.5959,939.06854
42,0.44089228429577565,1.6318423569202423,0.5549402817028379,-0.7787206563746031,515.7876,938.0453
43,0.43994986469095404,1.628281408548355,0.5558587902696159,-0.7738613952739579,515.30023,937.0373
44,0.43883687989278275,1.6200505256652833,0.5569672147901883,-0.7637209901657764,514.62897,935.4741
45,0.4378983481363817,1.6175892293453216,0.5579131711634279,-0.7632778081951296,514.14343,936.11115
46,0.43686883395368403,1.6159394681453705,0.5589060848373824,-0.7692256744884527,513.60046,938.2831
47,0.43627756156704645,1.6170429646968842,0.5595176441965368,-0.7829771299992088,513.2615,941.2217
48,0.4364030480384827,1.6274202167987823,0.5593706031688793,-0.8226495714022573,513.5591,948.722
49,0.43788672143762764,1.6373997151851654,0.557865262670558,-0.8703990298603802,515.27136,953.8351
50,0.44095247198234905,1.6678712904453277,0.5547974727900942,-0.9686652443679714,519.2142,966.90674
51,0.44368836771358144,1.662487119436264,0.551961622283389,-0.981980249057574,523.1809,959.14307
52,0.442804755135016,1.650243765115738,0.5529014004436498,-0.9562683593063156,522.56726,936.8252
53,0.4420114506374706,1.6258887887001037,0.5536886839796444,-0.8798643596824961,520.39215,913.38965
54,0.4469723240895705,1.6151996493339538,0.548373003019573,-0.8120945279145214,524.2904,926.81525
55,0.43670634112574835,1.6000063598155976,0.558758691723552,-0.7928715885086464,515.0255,936.54895
56,0.4300681005824696,1.5887115895748138,0.5655186644786686,-0.7809956675862995,508.945,932.9382
57,0.42688294459473003,1.585880494117737,0.5688114997348965,-0.7848953143895798,506.54526,930.308
58,0.4250467186624354,1.5876956343650819,0.5706952495819233,-0.7954393411866093,505.40338,930.1885
59,0.4240721117366444,1.5885624825954436,0.5716766635693435,-0.7996940567541693,504.84692,930.68427
60,0.42346004491502587,1.5875805079936982,0.5722820112444216,-0.7978514800481161,504.48007,930.76965
61,0.4229595054279674,1.585561716556549,0.5727787775236788,-0.7937713253615515,504.16342,930.3706
62,0.42248497198928486,1.58338223695755,0.5732530841624222,-0.7901065312122242,503.86557,929.7611
63,0.4220201183449138,1.5814194977283478,0.5737224741563044,-0.7875492371217122,503.57568,929.1647
64,0.42157186513597317,1.5797950983047486,0.5741756473470064,-0.7860122149194781,503.3043,928.68945
65,0.4211466813629324,1.578377652168274,0.5746067117538545,-0.7850201386545947,503.04697,928.33777
66,0.420745878869837,1.5770873367786407,0.5750112583272454,-0.7843412918057437,502.80948,928.07874
67,0.42036734304644846,1.5757620871067046,0.575393790031659,-0.7836956040195223,502.58234,927.8586
68,0.4200070028955286,1.5744110286235808,0.5757558694389322,-0.7831013556674566,502.36978,927.65204
69,0.4196608624675057,1.572928601503372,0.5761051193685107,-0.782388466794835,502.1621,927.423
70,0.4193254134871743,1.5714566946029662,0.5764414470182114,-0.7817368880585491,501.9666,927.1898
71,0.41899954216046764,1.5698719263076781,0.5767708632040451,-0.7809504668731493,501.76984,926.9297
72,0.4186818540096283,1.5684544742107391,0.5770886959633763,-0.7803784561872907,501.58673,926.69434
73,0.41837290362878277,1.566889476776123,0.5774019697424502,-0.7796168215936718,501.399,926.4254
74,0.41807117380879144,1.565708291530609,0.577702484317684,-0.7792983442800727,501.22812,926.23596
75,0.41777636408805846,1.5641230404376985,0.578002285165311,-0.7785169648125521,501.04654,925.95233
76,0.41748842244798484,1.5633180439472198,0.5782877934624089,-0.7785907454055684,500.88614,925.8511
77,0.4172052716667002,1.5614334225654602,0.5785758209635368,-0.7774890738183841,500.71124,925.4749
78,0.4169338199225339,1.561289942264557,0.578844767404702,-0.778263869132209,500.56055,925.55304
79,0.4166637930003079,1.5585846960544587,0.5791186228981028,-0.7762714444495675,500.39624,924.9442
80,0.4164045285094868,1.559378057718277,0.5793762155032917,-0.7780646629057593,500.25113,925.291
81,0.41613325070251117,1.5559892416000367,0.5796503321949049,-0.7753333899269903,500.08612,924.4951
82,0.4158673511310057,1.5567830979824067,0.5799153980007457,-0.777145892400694,499.9355,924.85614
83,0.41560514325445347,1.5538793861865998,0.5801796301265613,-0.774962903282978,499.7753,924.20325
84,0.4153469860553741,1.5538633823394776,0.5804371718873101,-0.7759161771923155,499.6293,924.349
85,0.41509631059386515,1.5516563057899475,0.5806895434235052,-0.7745146296139979,499.47623,923.90216
86,0.41484738263216886,1.5510817050933838,0.580937834083248,-0.7748689169297571,499.33408,923.9
87,0.4146041317419572,1.5492542564868927,0.5811827042356762,-0.7738862005075329,499.1858,923.56335
88,0.41436227532950315,1.5484626352787019,0.5814238408433059,-0.7739847815506514,499.04654,923.4954
89,0.41412524770606646,1.5468472957611084,0.5816625264758073,-0.7732122413049713,498.90128,923.2135
90,0.4138894240964543,1.5460423231124878,0.5818973491284796,-0.7732384071820129,498.76474,923.1249
91,0.4136581125584516,1.5445791721343993,0.5821305765615765,-0.7725926083622147,498.6224,922.8739
92,0.41342792944474654,1.5439067900180816,0.5823592561962696,-0.7726778641921733,498.48886,922.7962
93,0.41320197473872794,1.542511236667633,0.5825875198923156,-0.772079609358425,498.3483,922.556
94,0.41297710023143075,1.5421128034591676,0.5828102249165712,-0.7723371985012846,498.2182,922.5123
95,0.412756197289987,1.5405295073986054,0.5830340243069927,-0.7716461427292481,498.07968,922.2544
96,0.41253635666587135,1.5408004522323608,0.5832508322547656,-0.7723009214123545,497.95288,922.28955
97,0.41232181787490846,1.5379612743854523,0.5834691407708534,-0.7709740048348286,497.81757,921.9232
98,0.41211392852393064,1.5408694624900818,0.5836726264104023,-0.7730267116381728,497.69638,922.2116
99,0.41192350929433647,1.5333524525165558,0.5838683179474404,-0.7693489374203927,497.57236,921.44073
100,0.4117192636836659,1.541091912984848,0.5840671265776396,-0.7739495572875663,497.4499,922.2098
