epoch,train_loss,val_loss,train_r2,val_r2,train_mae,val_mae
1,1.0962366353381763,3.1081573486328127,-0.08168816970408112,-2.209454235571546,827.34064,1224.7284
2,0.8549028981815685,2.3694551825523376,0.15233232678999348,-1.3792371053985428,731.92804,1084.4252
3,0.7660415855321017,2.0970712423324587,0.23766948682423994,-1.0498824045560788,691.46765,1035.4985
4,0.7124164884740656,1.9807408452033997,0.28906495533029014,-0.9291367506192143,666.0665,1019.3707
5,0.6751085536046462,1.9190345764160157,0.3248162764590429,-0.8820055962244018,647.83325,1013.7494
6,0.6471800105138259,1.8804250717163087,0.35164159038835574,-0.8603958865135137,633.70886,1011.6598
7,0.6250084324316545,1.853421688079834,0.3730218150794157,-0.8478450733705557,622.14514,1010.58075
8,0.606807323477485,1.8329310297966004,0.39064819896205794,-0.8385768821895114,612.4347,1009.6828
9,0.5915492117404938,1.816505777835846,0.40548464058473666,-0.8307492548472475,604.1471,1008.8034
10,0.5785503750497645,1.8028789162635803,0.4181718065980687,-0.8238779748524874,596.9803,1007.8861
11,0.567322191325101,1.7913186430931092,0.4291686619036839,-0.8178501284053308,590.7045,1006.98
12,0.5575048582120375,1.7813553094863892,0.43881425545935626,-0.8126166443961127,585.1429,1006.07605
13,0.5488288895650344,1.77266526222229,0.44736318058288094,-0.808126093960363,580.16516,1005.2033
14,0.5410895190455697,1.7650118708610534,0.4550092346258741,-0.8043173405394622,575.69385,1004.3539
15,0.5341289281845093,1.7582122325897216,0.46190196837819003,-0.8011207181575767,571.64874,1003.5292
16,0.52782379117879,1.7521184444427491,0.46815839165247064,-0.7984605883733277,567.96405,1002.7409
17,0.5220764739946886,1.7466076612472534,0.47387128923183575,-0.7962598555515102,564.58496,1001.98145
18,0.5168087542057037,1.7415769696235657,0.4791151931807587,-0.7944439424148275,561.4728,1001.25793
19,0.5119571913372386,1.736941134929657,0.48395069449028777,-0.7929454026888187,558.59204,1000.54816
20,0.5074698459018361,1.732630443572998,0.48842760625195336,-0.7917062596238315,555.9166,999.84845
21,0.5033037023110823,1.7285884380340577,0.49258733077812045,-0.7906783058781729,553.42017,999.1693
22,0.49942277886650777,1.7247692108154298,0.496464613645636,-0.7898221037830261,551.08655,998.4969
23,0.49579674222252584,1.7211359739303589,0.5000889045529104,-0.789105956606917,548.90186,997.8252
24,0.49239974130283704,1.7176578998565675,0.5034853891199309,-0.7885031143889216,546.85004,997.1577
